River,Gauge Site,Date,Up Stream,Down Stream
JHELUM,Rasul,18-Aug-23,2950,-
CHENAB,Marala,18-Aug-23,63880,43480
CHENAB,Khanki,18-Aug-23,58071,49872
CHENAB,Qadirabad,18-Aug-23,51926,41926
CHENAB,Trimmu,18-Aug-23,66613,53013
CHENAB,Punjnad,18-Aug-23,70507,54707
RAVI,Thein,18-Aug-23,-,-
RAVI,Jassar,18-Aug-23,-,25560
RAVI,Shahdara,18-Aug-23,-,29317
RAVI,Balloki,18-Aug-23,47410,27410
RAVI,Sidhnai,18-Aug-23,30018,12118
SUTLEJ,Bhakara**,18-Aug-23,-,-
SUTLEJ,Sulemanki,18-Aug-23,51129,37463
SUTLEJ,Islam,18-Aug-23,33804,32221
INDUS,khairabad,18-Aug-23,-,227400
INDUS,Kalabagh,18-Aug-23,233464,225464
INDUS,Chashma,18-Aug-23,285545,264345
INDUS,Taunsa,18-Aug-23,233304,214304
INDUS,Guddu,18-Aug-23,257579,225943
INDUS,Sukkar,18-Aug-23,187092,133467
INDUS,Kotri,18-Aug-23,168020,127815
JHELUM,Kotli,18-Aug-23,-,4590
JHELUM,Mangla,18-Aug-23,25000,23715
JHELUM,Rasul,18-Aug-23,22755,19705
CHENAB,Marala,18-Aug-23,66377,43267
CHENAB,Khanki,18-Aug-23,57029,48793
CHENAB,Qadirabad,18-Aug-23,48540,38540
CHENAB,Trimmu,18-Aug-23,78310,64710
CHENAB,Punjnad,18-Aug-23,70507,54707
RAVI,Thein,18-Aug-23,-,-
RAVI,Jassar,18-Aug-23,-,24940
RAVI,Shahdara,18-Aug-23,-,28014
RAVI,Balloki,18-Aug-23,43270,30770
RAVI,Sidhnai,18-Aug-23,33048,15148
SUTLEJ,Bhakara**,18-Aug-23,-,-
SUTLEJ,Sulemanki,18-Aug-23,71922,58256
SUTLEJ,Islam,18-Aug-23,32072,30142
INDUS,khairabad,18-Aug-23,-,280900
INDUS,Kalabagh,18-Aug-23,204019,196019
INDUS,Chashma,18-Aug-23,287346,266146
INDUS,Taunsa,18-Aug-23,233304,214304
INDUS,Guddu,18-Aug-23,257579,225943
INDUS,Sukkar,18-Aug-23,187092,133467
INDUS,Kotri,18-Aug-23,168020,127815
JHELUM,Kotli,18-Aug-23,-,4830
JHELUM,Mangla,18-Aug-23,22000,21515
JHELUM,Rasul,18-Aug-23,18850,15800
CHENAB,Marala,18-Aug-23,67030,43630
CHENAB,Khanki,18-Aug-23,48620,40446
CHENAB,Qadirabad,18-Aug-23,45607,35607
CHENAB,Trimmu,18-Aug-23,78310,64710
CHENAB,Punjnad,18-Aug-23,70507,54707
RAVI,Thein,18-Aug-23,-,-
RAVI,Jassar,18-Aug-23,-,23700
RAVI,Shahdara,18-Aug-23,-,28014
RAVI,Balloki,18-Aug-23,39685,31885
RAVI,Sidhnai,18-Aug-23,33048,15148
SUTLEJ,Bhakara**,18-Aug-23,-,-
SUTLEJ,Sulemanki,18-Aug-23,74735,61019
SUTLEJ,Islam,18-Aug-23,32072,30142
INDUS,khairabad,19-Aug-23,-,262900
INDUS,Kalabagh,19-Aug-23,218692,210692
INDUS,Chashma,19-Aug-23,256948,235748
INDUS,Taunsa,19-Aug-23,227745,208745
INDUS,Guddu,19-Aug-23,255779,225943
INDUS,Sukkar,19-Aug-23,215129,161104
INDUS,Kotri,19-Aug-23,168020,127815
JHELUM,Kotli,19-Aug-23,-,4590
JHELUM,Mangla,19-Aug-23,23000,21515
JHELUM,Rasul,19-Aug-23,18850,15800
CHENAB,Marala,19-Aug-23,67030,43630
CHENAB,Khanki,19-Aug-23,50343,42169
CHENAB,Qadirabad,19-Aug-23,41528,31528
CHENAB,Trimmu,19-Aug-23,81201,67601
CHENAB,Punjnad,19-Aug-23,70507,54707
RAVI,Thein,19-Aug-23,-,-
RAVI,Jassar,19-Aug-23,-,23700
RAVI,Shahdara,19-Aug-23,-,29317
RAVI,Balloki,19-Aug-23,38570,30770
RAVI,Sidhnai,19-Aug-23,37277,19377
SUTLEJ,Bhakara**,19-Aug-23,-,-
SUTLEJ,Sulemanki,19-Aug-23,80143,66427
SUTLEJ,Sulemanki,19-Aug-23,91956,78240
SUTLEJ,Sulemanki,19-Aug-23,91956,78240
SUTLEJ,Islam,19-Aug-23,32072,30142
INDUS,khairabad,19-Aug-23,-,161800
INDUS,Kalabagh,19-Aug-23,256745,248745
INDUS,Chashma,19-Aug-23,220708,199508
INDUS,Taunsa,19-Aug-23,227745,208745
INDUS,Guddu,19-Aug-23,258882,225943
INDUS,Sukkar,19-Aug-23,215129,161104
INDUS,Kotri,19-Aug-23,168020,127815
JHELUM,Kotli,19-Aug-23,-,4350
JHELUM,Mangla,19-Aug-23,23000,21515
JHELUM,Rasul,19-Aug-23,18900,15800
CHENAB,Marala,19-Aug-23,61677,38277
CHENAB,Khanki,19-Aug-23,51734,43560
CHENAB,Qadirabad,19-Aug-23,39937,29937
CHENAB,Trimmu,19-Aug-23,81201,67601
CHENAB,Punjnad,19-Aug-23,70507,54707
RAVI,Thein,19-Aug-23,-,-
RAVI,Jassar,19-Aug-23,-,19500
RAVI,Shahdara,19-Aug-23,-,29317
RAVI,Balloki,19-Aug-23,38570,30770
RAVI,Sidhnai,19-Aug-23,37277,19377
SUTLEJ,Bhakara**,19-Aug-23,-,-
SUTLEJ,Sulemanki,19-Aug-23,92459,78743
SUTLEJ,Islam,19-Aug-23,32072,30142
INDUS,khairabad,19-Aug-23,-,164000
INDUS,Kalabagh,19-Aug-23,235374,227374
INDUS,Chashma,19-Aug-23,236416,215216
INDUS,Taunsa,19-Aug-23,227745,208745
INDUS,Guddu,19-Aug-23,259182,225943
INDUS,Sukkar,19-Aug-23,215129,161104
INDUS,Kotri,19-Aug-23,168020,127815
JHELUM,Kotli,19-Aug-23,-,4350
JHELUM,Mangla,19-Aug-23,26000,21515
JHELUM,Rasul,19-Aug-23,18950,15800
CHENAB,Marala,19-Aug-23,61700,37634
CHENAB,Khanki,19-Aug-23,50343,42169
CHENAB,Qadirabad,19-Aug-23,41528,31528
CHENAB,Trimmu,19-Aug-23,78500,64900
CHENAB,Punjnad,19-Aug-23,70507,54707
RAVI,Thein,19-Aug-23,-,-
RAVI,Jassar,19-Aug-23,-,20200
RAVI,Shahdara,19-Aug-23,-,29969
RAVI,Balloki,19-Aug-23,38015,30215
RAVI,Sidhnai,19-Aug-23,38079,20179
SUTLEJ,Bhakara**,19-Aug-23,-,-
SUTLEJ,Sulemanki,19-Aug-23,92459,78743
SUTLEJ,Sulemanki,19-Aug-23,92459,78743
SUTLEJ,Sulemanki,19-Aug-23,92459,78743
SUTLEJ,Sulemanki,19-Aug-23,94107,83072
SUTLEJ,Sulemanki,19-Aug-23,94107,83072
SUTLEJ,Sulemanki,19-Aug-23,94107,83072
SUTLEJ,Sulemanki,19-Aug-23,94107,83072
SUTLEJ,Sulemanki,19-Aug-23,94107,83072
SUTLEJ,Sulemanki,19-Aug-23,98341,96412
SUTLEJ,Sulemanki,19-Aug-23,98341,96412
SUTLEJ,Sulemanki,19-Aug-23,108034,108034
SUTLEJ,Islam,19-Aug-23,32072,30142
INDUS,khairabad,19-Aug-23,-,271700
INDUS,Kalabagh,19-Aug-23,214956,206956
INDUS,Chashma,19-Aug-23,267168,244968
INDUS,Taunsa,19-Aug-23,227745,208745
INDUS,Guddu,19-Aug-23,259182,225943
INDUS,Sukkar,19-Aug-23,215129,161104
INDUS,Kotri,19-Aug-23,168020,127815
JHELUM,Kotli,19-Aug-23,-,4110
JHELUM,Mangla,19-Aug-23,23000,28215
JHELUM,Rasul,19-Aug-23,15045,11895
CHENAB,Marala,19-Aug-23,69062,43630
CHENAB,Khanki,19-Aug-23,48670,40446
CHENAB,Qadirabad,19-Aug-23,41528,31528
CHENAB,Trimmu,19-Aug-23,73735,60135
CHENAB,Punjnad,19-Aug-23,70507,54707
RAVI,Thein,19-Aug-23,-,-
RAVI,Jassar,19-Aug-23,-,20200
RAVI,Shahdara,19-Aug-23,-,29969
RAVI,Balloki,19-Aug-23,38015,30215
RAVI,Sidhnai,19-Aug-23,38079,20179
SUTLEJ,Bhakara**,19-Aug-23,-,-
SUTLEJ,Sulemanki,19-Aug-23,108034,108034
SUTLEJ,Islam,19-Aug-23,32072,30142
INDUS,khairabad,20-Aug-23,-,287000
INDUS,Kalabagh,20-Aug-23,204934,196934
INDUS,Chashma,20-Aug-23,265755,244555
INDUS,Taunsa,20-Aug-23,227745,208745
INDUS,Guddu,20-Aug-23,257047,224411
INDUS,Sukkar,20-Aug-23,216074,161104
INDUS,Kotri,20-Aug-23,162050,121845
JHELUM,Kotli,20-Aug-23,-,4350
JHELUM,Mangla,20-Aug-23,24000,22315
JHELUM,Rasul,20-Aug-23,15045,11895
CHENAB,Marala,20-Aug-23,64935,38277
CHENAB,Khanki,20-Aug-23,48670,40446
CHENAB,Qadirabad,20-Aug-23,39937,29937
CHENAB,Trimmu,20-Aug-23,69592,55992
CHENAB,Punjnad,20-Aug-23,70507,54707
RAVI,Thein,20-Aug-23,-,-
RAVI,Jassar,20-Aug-23,-,20200
RAVI,Shahdara,20-Aug-23,-,29969
RAVI,Balloki,20-Aug-23,38015,30215
RAVI,Sidhnai,20-Aug-23,38079,20179
SUTLEJ,Bhakara**,20-Aug-23,-,-
SUTLEJ,Sulemanki,20-Aug-23,108034,108034
SUTLEJ,Sulemanki,20-Aug-23,108034,108034
SUTLEJ,Sulemanki,20-Aug-23,108034,108034
SUTLEJ,Sulemanki,20-Aug-23,108034,108034
SUTLEJ,Sulemanki,20-Aug-23,113444,113444
SUTLEJ,Sulemanki,20-Aug-23,113444,113444
SUTLEJ,Sulemanki,20-Aug-23,122687,122687
SUTLEJ,Sulemanki,20-Aug-23,122687,122687
SUTLEJ,Sulemanki,20-Aug-23,122687,122687
SUTLEJ,Sulemanki,20-Aug-23,122687,122687
SUTLEJ,Sulemanki,20-Aug-23,122687,122687
SUTLEJ,Islam,20-Aug-23,32072,30142
INDUS,khairabad,20-Aug-23,-,159700
INDUS,Kalabagh,20-Aug-23,246908,238908
INDUS,Chashma,20-Aug-23,255348,234198
INDUS,Taunsa,20-Aug-23,237984,218984
INDUS,Guddu,20-Aug-23,258413,225178
INDUS,Sukkar,20-Aug-23,216074,161104
INDUS,Kotri,20-Aug-23,162050,121845
JHELUM,Kotli,20-Aug-23,-,4110
JHELUM,Mangla,20-Aug-23,23000,22315
JHELUM,Rasul,20-Aug-23,22855,19705
CHENAB,Marala,20-Aug-23,66212,38277
CHENAB,Khanki,20-Aug-23,50343,42169
CHENAB,Qadirabad,20-Aug-23,39937,29937
CHENAB,Trimmu,20-Aug-23,69592,55992
CHENAB,Punjnad,20-Aug-23,70707,54707
RAVI,Thein,20-Aug-23,-,-
RAVI,Jassar,20-Aug-23,-,20900
RAVI,Shahdara,20-Aug-23,-,29969
RAVI,Balloki,20-Aug-23,38015,30215
RAVI,Sidhnai,20-Aug-23,38933,21033
SUTLEJ,Bhakara**,20-Aug-23,-,-
SUTLEJ,Sulemanki,20-Aug-23,122687,122687
SUTLEJ,Islam,20-Aug-23,318722,30142
INDUS,khairabad,20-Aug-23,-,167200
INDUS,Kalabagh,20-Aug-23,246908,238908
INDUS,Chashma,20-Aug-23,224102,202902
INDUS,Taunsa,20-Aug-23,237984,218984
INDUS,Guddu,20-Aug-23,258108,225178
INDUS,Sukkar,20-Aug-23,216074,161104
INDUS,Kotri,20-Aug-23,162050,121845
JHELUM,Kotli,20-Aug-23,-,3880
JHELUM,Mangla,20-Aug-23,22000,22315
JHELUM,Rasul,20-Aug-23,18950,15800
CHENAB,Marala,20-Aug-23,66700,38277
CHENAB,Khanki,20-Aug-23,51784,43560
CHENAB,Qadirabad,20-Aug-23,41909,31909
CHENAB,Trimmu,20-Aug-23,64680,51623
CHENAB,Punjnad,20-Aug-23,70707,54707
RAVI,Thein,20-Aug-23,-,-
RAVI,Jassar,20-Aug-23,-,20900
RAVI,Shahdara,20-Aug-23,-,29969
RAVI,Balloki,20-Aug-23,36895,29095
RAVI,Sidhnai,20-Aug-23,38933,21033
SUTLEJ,Bhakara**,20-Aug-23,-,-
SUTLEJ,Sulemanki,20-Aug-23,128429,128429
SUTLEJ,Sulemanki,20-Aug-23,131856,131856
SUTLEJ,Sulemanki,20-Aug-23,131856,131856
SUTLEJ,Sulemanki,20-Aug-23,131856,131856
SUTLEJ,Sulemanki,20-Aug-23,131856,131856
SUTLEJ,Sulemanki,20-Aug-23,131856,131856
SUTLEJ,Sulemanki,20-Aug-23,135115,135115
SUTLEJ,Sulemanki,20-Aug-23,135115,135115
SUTLEJ,Sulemanki,20-Aug-23,144135,144135
SUTLEJ,Sulemanki,20-Aug-23,144135,144135
SUTLEJ,Sulemanki,20-Aug-23,144135,144135
SUTLEJ,Islam,20-Aug-23,31672,30142
INDUS,khairabad,20-Aug-23,-,274200
INDUS,Kalabagh,20-Aug-23,192160,184160
INDUS,Chashma,20-Aug-23,237803,216603
INDUS,Taunsa,20-Aug-23,237984,218984
INDUS,Guddu,20-Aug-23,258108,225178
INDUS,Sukkar,20-Aug-23,216074,161104
INDUS,Kotri,20-Aug-23,162050,121845
JHELUM,Kotli,20-Aug-23,-,3660
JHELUM,Mangla,20-Aug-23,22000,22315
JHELUM,Rasul,20-Aug-23,18950,15800
CHENAB,Marala,20-Aug-23,66500,38277
CHENAB,Khanki,20-Aug-23,48646,40446
CHENAB,Qadirabad,20-Aug-23,41909,31909
CHENAB,Trimmu,20-Aug-23,66445,54733
CHENAB,Punjnad,20-Aug-23,70707,54707
RAVI,Thein,20-Aug-23,-,-
RAVI,Jassar,20-Aug-23,-,19500
RAVI,Shahdara,20-Aug-23,-,29969
RAVI,Balloki,20-Aug-23,36895,29095
RAVI,Sidhnai,20-Aug-23,38933,21033
SUTLEJ,Bhakara**,20-Aug-23,-,-
SUTLEJ,Sulemanki,20-Aug-23,146271,146271
SUTLEJ,Islam,20-Aug-23,31672,30142
INDUS,khairabad,21-Aug-23,-,257900
INDUS,Kalabagh,21-Aug-23,206884,198884
INDUS,Chashma,21-Aug-23,253751,232551
INDUS,Taunsa,21-Aug-23,227650,208650
INDUS,Guddu,21-Aug-23,257611,225178
INDUS,Sukkar,21-Aug-23,215974,161104
INDUS,Kotri,21-Aug-23,162050,121845
JHELUM,Kotli,21-Aug-23,-,3880
JHELUM,Mangla,21-Aug-23,22000,23000
JHELUM,Rasul,21-Aug-23,15045,11895
CHENAB,Marala,21-Aug-23,61147,32924
CHENAB,Khanki,21-Aug-23,48646,40446
CHENAB,Qadirabad,21-Aug-23,39937,29937
CHENAB,Trimmu,21-Aug-23,66860,56260
CHENAB,Punjnad,21-Aug-23,70907,54707
RAVI,Thein,21-Aug-23,-,-
RAVI,Jassar,21-Aug-23,-,19500
RAVI,Shahdara,21-Aug-23,-,29317
RAVI,Balloki,21-Aug-23,36895,29095
RAVI,Sidhnai,21-Aug-23,38933,21033
SUTLEJ,Bhakara**,21-Aug-23,-,-
SUTLEJ,Sulemanki,21-Aug-23,146271,146271
SUTLEJ,Sulemanki,21-Aug-23,146271,146271
SUTLEJ,Sulemanki,21-Aug-23,146271,146271
SUTLEJ,Sulemanki,21-Aug-23,146271,146271
SUTLEJ,Sulemanki,21-Aug-23,146271,146271
SUTLEJ,Sulemanki,21-Aug-23,146271,146271
SUTLEJ,Sulemanki,21-Aug-23,154144,154144
SUTLEJ,Sulemanki,21-Aug-23,154144,154144
SUTLEJ,Sulemanki,21-Aug-23,154144,154144
SUTLEJ,Sulemanki,21-Aug-23,167514,167514
SUTLEJ,Sulemanki,21-Aug-23,167514,167514
SUTLEJ,Islam,21-Aug-23,31672,30142
INDUS,khairabad,21-Aug-23,-,238200
INDUS,Kalabagh,21-Aug-23,248818,240818
INDUS,Chashma,21-Aug-23,244222,223022
INDUS,Taunsa,21-Aug-23,227650,208650
INDUS,Guddu,21-Aug-23,256776,225943
INDUS,Sukkar,21-Aug-23,215974,161104
INDUS,Kotri,21-Aug-23,162050,121845
JHELUM,Kotli,21-Aug-23,-,4350
JHELUM,Mangla,21-Aug-23,23000,22315
JHELUM,Rasul,21-Aug-23,18950,15800
CHENAB,Marala,21-Aug-23,61147,32924
CHENAB,Khanki,21-Aug-23,47528,39328
CHENAB,Qadirabad,21-Aug-23,38931,28931
CHENAB,Trimmu,21-Aug-23,65333,54733
CHENAB,Punjnad,21-Aug-23,75595,59395
RAVI,Thein,21-Aug-23,-,-
RAVI,Jassar,21-Aug-23,-,19500
RAVI,Shahdara,21-Aug-23,-,29317
RAVI,Balloki,21-Aug-23,36895,29095
RAVI,Sidhnai,21-Aug-23,36566,18666
SUTLEJ,Bhakara**,21-Aug-23,-,-
SUTLEJ,Sulemanki,21-Aug-23,167514,167514
SUTLEJ,Islam,21-Aug-23,35975,34345
INDUS,khairabad,21-Aug-23,-,157600
INDUS,Kalabagh,21-Aug-23,232510,224510
INDUS,Chashma,21-Aug-23,228173,206973
INDUS,Taunsa,21-Aug-23,233467,214467
INDUS,Guddu,21-Aug-23,255810,225943
INDUS,Sukkar,21-Aug-23,215974,161104
INDUS,Kotri,21-Aug-23,162050,121845
JHELUM,Kotli,21-Aug-23,-,4110
JHELUM,Mangla,21-Aug-23,21000,29215
JHELUM,Rasul,21-Aug-23,15045,11895
CHENAB,Marala,21-Aug-23,71853,43630
CHENAB,Khanki,21-Aug-23,41856,33656
CHENAB,Qadirabad,21-Aug-23,38931,28931
CHENAB,Trimmu,21-Aug-23,59955,49355
CHENAB,Punjnad,21-Aug-23,77346,61146
RAVI,Thein,21-Aug-23,-,-
RAVI,Jassar,21-Aug-23,-,12571
RAVI,Shahdara,21-Aug-23,-,29317
RAVI,Balloki,21-Aug-23,37095,29095
RAVI,Sidhnai,21-Aug-23,35358,17458
SUTLEJ,Bhakara**,21-Aug-23,-,-
SUTLEJ,Sulemanki,21-Aug-23,167514,167514
SUTLEJ,Sulemanki,21-Aug-23,175196,175196
SUTLEJ,Sulemanki,21-Aug-23,175196,175196
SUTLEJ,Sulemanki,21-Aug-23,187128,187128
SUTLEJ,Sulemanki,21-Aug-23,187128,187128
SUTLEJ,Sulemanki,21-Aug-23,187128,187128
SUTLEJ,Sulemanki,21-Aug-23,187128,187128
SUTLEJ,Sulemanki,21-Aug-23,187128,187128
SUTLEJ,Sulemanki,21-Aug-23,191053,191053
SUTLEJ,Sulemanki,21-Aug-23,191053,191053
SUTLEJ,Sulemanki,21-Aug-23,191053,191053
SUTLEJ,Islam,21-Aug-23,40356,38726
INDUS,khairabad,21-Aug-23,-,170400
INDUS,Kalabagh,21-Aug-23,232510,224510
INDUS,Chashma,21-Aug-23,235656,214456
INDUS,Taunsa,21-Aug-23,233467,214467
INDUS,Guddu,21-Aug-23,255810,225943
INDUS,Sukkar,21-Aug-23,215974,161104
INDUS,Kotri,21-Aug-23,162050,121845
JHELUM,Kotli,21-Aug-23,-,3880
JHELUM,Mangla,21-Aug-23,22000,25115
JHELUM,Rasul,21-Aug-23,14840,11895
CHENAB,Marala,21-Aug-23,71853,43630
CHENAB,Khanki,21-Aug-23,47564,39328
CHENAB,Qadirabad,21-Aug-23,33956,23956
CHENAB,Trimmu,21-Aug-23,59955,49355
CHENAB,Punjnad,21-Aug-23,77346,61146
RAVI,Thein,21-Aug-23,-,-
RAVI,Jassar,21-Aug-23,-,12571
RAVI,Shahdara,21-Aug-23,-,29317
RAVI,Balloki,21-Aug-23,37095,29095
RAVI,Sidhnai,21-Aug-23,34788,16888
SUTLEJ,Bhakara**,21-Aug-23,-,-
SUTLEJ,Sulemanki,21-Aug-23,191053,191053
SUTLEJ,Islam,21-Aug-23,48037,46407
INDUS,khairabad,22-Aug-23,-,215600
INDUS,Kalabagh,22-Aug-23,205929,197929
INDUS,Chashma,22-Aug-23,256147,234947
INDUS,Taunsa,22-Aug-23,212253,193253
INDUS,Guddu,22-Aug-23,255373,225943
INDUS,Sukkar,22-Aug-23,210216,155871
INDUS,Kotri,22-Aug-23,153991,113086
JHELUM,Kotli,22-Aug-23,-,4350
JHELUM,Mangla,22-Aug-23,21000,22315
JHELUM,Rasul,22-Aug-23,18745,15800
CHENAB,Marala,22-Aug-23,77206,48983
CHENAB,Khanki,22-Aug-23,47564,39328
CHENAB,Qadirabad,22-Aug-23,38931,28931
CHENAB,Trimmu,22-Aug-23,57843,47243
CHENAB,Punjnad,22-Aug-23,77346,61146
RAVI,Thein,22-Aug-23,-,-
RAVI,Jassar,22-Aug-23,-,12571
RAVI,Shahdara,22-Aug-23,-,27362
RAVI,Balloki,22-Aug-23,37095,29095
RAVI,Sidhnai,22-Aug-23,34788,16888
SUTLEJ,Bhakara**,22-Aug-23,-,-
SUTLEJ,Sulemanki,22-Aug-23,191053,191053
SUTLEJ,Sulemanki,22-Aug-23,191053,191053
SUTLEJ,Sulemanki,22-Aug-23,191053,191053
SUTLEJ,Sulemanki,22-Aug-23,191053,191053
SUTLEJ,Sulemanki,22-Aug-23,191053,191053
SUTLEJ,Sulemanki,22-Aug-23,191053,191053
SUTLEJ,Sulemanki,22-Aug-23,176003,176003
SUTLEJ,Sulemanki,22-Aug-23,176003,176003
SUTLEJ,Sulemanki,22-Aug-23,176003,176003
SUTLEJ,Sulemanki,22-Aug-23,176003,176003
SUTLEJ,Sulemanki,22-Aug-23,176003,176003
SUTLEJ,Islam,22-Aug-23,48037,46407
INDUS,khairabad,22-Aug-23,-,271700
INDUS,Kalabagh,22-Aug-23,231555,223555
INDUS,Chashma,22-Aug-23,258541,237341
INDUS,Taunsa,22-Aug-23,212253,193253
INDUS,Guddu,22-Aug-23,255424,225193
INDUS,Sukkar,22-Aug-23,210216,155871
INDUS,Kotri,22-Aug-23,153991,113086
JHELUM,Kotli,22-Aug-23,-,3880
JHELUM,Mangla,22-Aug-23,21000,22315
JHELUM,Rasul,22-Aug-23,22650,19705
CHENAB,Marala,22-Aug-23,93265,65042
CHENAB,Khanki,22-Aug-23,50405,42169
CHENAB,Qadirabad,22-Aug-23,38931,28931
CHENAB,Trimmu,22-Aug-23,57843,47243
CHENAB,Punjnad,22-Aug-23,78734,62534
RAVI,Thein,22-Aug-23,-,-
RAVI,Jassar,22-Aug-23,-,10709
RAVI,Shahdara,22-Aug-23,-,27362
RAVI,Balloki,22-Aug-23,37095,29095
RAVI,Sidhnai,22-Aug-23,35398,17498
SUTLEJ,Bhakara**,22-Aug-23,-,-
SUTLEJ,Sulemanki,22-Aug-23,176003,176003
SUTLEJ,Islam,22-Aug-23,51152,49607
INDUS,khairabad,22-Aug-23,-,259100
INDUS,Kalabagh,22-Aug-23,231555,223555
INDUS,Chashma,22-Aug-23,257541,236341
INDUS,Taunsa,22-Aug-23,212253,193253
INDUS,Guddu,22-Aug-23,255424,225193
INDUS,Sukkar,22-Aug-23,210216,155871
INDUS,Kotri,22-Aug-23,153991,113086
JHELUM,Kotli,22-Aug-23,-,3660
JHELUM,Mangla,22-Aug-23,24000,29215
JHELUM,Rasul,22-Aug-23,14840,11895
CHENAB,Marala,22-Aug-23,82559,54336
CHENAB,Khanki,22-Aug-23,51821,43560
CHENAB,Qadirabad,22-Aug-23,41909,31909
CHENAB,Trimmu,22-Aug-23,55843,47243
CHENAB,Punjnad,22-Aug-23,78934,62534
RAVI,Thein,22-Aug-23,-,-
RAVI,Jassar,22-Aug-23,-,14436
RAVI,Shahdara,22-Aug-23,-,25407
RAVI,Balloki,22-Aug-23,37495,29495
RAVI,Sidhnai,22-Aug-23,35398,17498
SUTLEJ,Bhakara**,22-Aug-23,-,-
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Islam,22-Aug-23,54377,52877
INDUS,khairabad,22-Aug-23,-,183600
INDUS,Kalabagh,22-Aug-23,255790,247790
INDUS,Chashma,22-Aug-23,237907,216707
INDUS,Taunsa,22-Aug-23,212253,193253
INDUS,Guddu,22-Aug-23,255424,225193
INDUS,Sukkar,22-Aug-23,210216,155871
INDUS,Kotri,22-Aug-23,153991,113086
JHELUM,Kotli,22-Aug-23,-,3660
JHELUM,Mangla,22-Aug-23,21000,29215
JHELUM,Rasul,22-Aug-23,18745,15800
CHENAB,Marala,22-Aug-23,82559,54336
CHENAB,Khanki,22-Aug-23,61157,52870
CHENAB,Qadirabad,22-Aug-23,46073,36073
CHENAB,Trimmu,22-Aug-23,61613,53013
CHENAB,Punjnad,22-Aug-23,78934,62534
RAVI,Thein,22-Aug-23,-,-
RAVI,Jassar,22-Aug-23,-,20200
RAVI,Shahdara,22-Aug-23,-,25407
RAVI,Balloki,22-Aug-23,37495,29495
RAVI,Sidhnai,22-Aug-23,35398,17498
SUTLEJ,Bhakara**,22-Aug-23,-,-
SUTLEJ,Sulemanki,22-Aug-23,171923,171923
SUTLEJ,Islam,22-Aug-23,54377,52877
INDUS,khairabad,23-Aug-23,-,229800
INDUS,Kalabagh,23-Aug-23,256745,248745
INDUS,Chashma,23-Aug-23,223148,201948
INDUS,Taunsa,23-Aug-23,204434,185434
INDUS,Guddu,23-Aug-23,255143,224411
INDUS,Sukkar,23-Aug-23,210759,159414
INDUS,Kotri,23-Aug-23,153991,113086
JHELUM,Kotli,23-Aug-23,-,4110
JHELUM,Mangla,23-Aug-23,20000,22315
JHELUM,Rasul,23-Aug-23,18745,15800
CHENAB,Marala,23-Aug-23,77206,48983
CHENAB,Khanki,23-Aug-23,59873,51586
CHENAB,Qadirabad,23-Aug-23,46073,36073
CHENAB,Trimmu,23-Aug-23,61613,53013
CHENAB,Punjnad,23-Aug-23,78934,62534
RAVI,Thein,23-Aug-23,-,-
RAVI,Jassar,23-Aug-23,-,20200
RAVI,Shahdara,23-Aug-23,-,29317
RAVI,Balloki,23-Aug-23,34245,26245
RAVI,Sidhnai,23-Aug-23,35398,17498
SUTLEJ,Bhakara**,23-Aug-23,-,-
SUTLEJ,Sulemanki,23-Aug-23,169702,169702
SUTLEJ,Sulemanki,23-Aug-23,169702,169702
SUTLEJ,Sulemanki,23-Aug-23,169702,169702
SUTLEJ,Sulemanki,23-Aug-23,169702,169702
SUTLEJ,Sulemanki,23-Aug-23,169702,169702
SUTLEJ,Sulemanki,23-Aug-23,169702,169702
SUTLEJ,Sulemanki,23-Aug-23,155330,155330
SUTLEJ,Sulemanki,23-Aug-23,155330,155330
SUTLEJ,Sulemanki,23-Aug-23,155330,155330
SUTLEJ,Sulemanki,23-Aug-23,155330,155330
SUTLEJ,Sulemanki,23-Aug-23,155330,155330
SUTLEJ,Islam,23-Aug-23,57716,56216
INDUS,khairabad,23-Aug-23,-,249200
INDUS,Kalabagh,23-Aug-23,236329,228329
INDUS,Chashma,23-Aug-23,271499,250299
INDUS,Taunsa,23-Aug-23,208005,186005
INDUS,Guddu,23-Aug-23,259268,228532
INDUS,Sukkar,23-Aug-23,210759,159414
INDUS,Kotri,23-Aug-23,154131,113086
JHELUM,Kotli,23-Aug-23,-,3880
JHELUM,Mangla,23-Aug-23,21000,22315
JHELUM,Rasul,23-Aug-23,22650,19705
CHENAB,Marala,23-Aug-23,71853,43630
CHENAB,Khanki,23-Aug-23,59873,51586
CHENAB,Qadirabad,23-Aug-23,55930,45930
CHENAB,Trimmu,23-Aug-23,62924,54342
