River,Gauge Site,Date,Up Stream,Down Stream
INDUS,Kotri,17-Aug-20,71057,32002
JHELUM,Kotli,15-Aug-20,NR,NA
JHELUM,Mangla,05-Sept-20,45000,38341
JHELUM,Rasul,16-Sept-20,57872,37874
JHELUM,Khushab bridge,02-Oct-20,-,18000
CHENAB,Marala,08-Sept-20,58430,40380
CHENAB,Khanki,07-Sept-20,46763,40680
CHENAB,Qadirabad,26-Aug-20,83618,65618
CHENAB,Trimmu,14-Sept-20,70024,55724
CHENAB,Punjnad,29-Aug-20,60949,45849
RAVI,Jassar,15-Aug-20,_,22300
RAVI,Shahdara,15-Aug-20,_,30692
RAVI,Balloki,15-Aug-20,45265,12765
RAVI,Sidhnai,15-Aug-20,20679,4929
SUTLEJ,Sulemanki,05-Aug-20,18193,4299
SUTLEJ,Islam,25-Sept-20,1230,-
INDUS,Kalabagh,20-Jul-20,214645,206645
INDUS,Chashma,23-Jul-20,206556,199956
INDUS,Taunsa,25-Aug-20,221307,197907
INDUS,Guddu,26-Jul-20,169742,130086
INDUS,Sukkar,21-Jul-20,125050,67250
INDUS,Kotri,18-Aug-20,68957,32002
JHELUM,Kotli,15-Aug-20,-,
JHELUM,Mangla,05-Sept-20,47000,38341
JHELUM,Rasul,16-Sept-20,57974,37874
JHELUM,Khushab bridge,02-Oct-20,-,18000
CHENAB,Marala,26-Jun-20,71355,40305
CHENAB,Khanki,07-Sept-20,46763,40680
CHENAB,Qadirabad,26-Aug-20,83618,65618
CHENAB,Trimmu,25-Aug-20,67617,53962
CHENAB,Punjnad,29-Aug-20,60949,45849
RAVI,Jassar,15-Aug-20,-,18800
RAVI,Shahdara,15-Aug-20,-,31415
RAVI,Balloki,15-Aug-20,46420,13920
RAVI,Sidhnai,15-Aug-20,20679,4929
SUTLEJ,Sulemanki,06-Aug-20,18193,4299
SUTLEJ,Islam,28-Sept-20,1230,-
INDUS,Kalabagh,06-Jul-20,212820,206420
INDUS,Chashma,24-Jul-20,206556,199956
INDUS,Taunsa,15-Jul-20,225958,197358
INDUS,Guddu,26-Jul-20,169742,130086
INDUS,Sukkar,26-Jul-20,123905,66505
INDUS,Kotri,18-Aug-20,68957,32002
JHELUM,Kotli,15-Aug-20,NR,NA
JHELUM,Mangla,05-Sept-20,43000,38341
JHELUM,Rasul,16-Sept-20,57974,37874
JHELUM,Khushab bridge,03-Oct-20,-,18000
CHENAB,Marala,26-Jun-20,71705,40305
CHENAB,Khanki,07-Sept-20,46763,40680
CHENAB,Qadirabad,27-Aug-20,83618,65618
CHENAB,Trimmu,25-Aug-20,67617,53067
CHENAB,Punjnad,31-Aug-20,55805,42605
RAVI,Jassar,15-Aug-20,_,12199
RAVI,Shahdara,15-Aug-20,_,31415
RAVI,Balloki,15-Aug-20,46445,13920
RAVI,Sidhnai,15-Aug-20,20679,4929
SUTLEJ,Sulemanki,06-Aug-20,18193,4299
SUTLEJ,Islam,28-Sept-20,1230,-
INDUS,Kalabagh,09-Sept-20,211139,206139
INDUS,Chashma,25-Jul-20,203966,199914
INDUS,Taunsa,15-Jul-20,225958,197358
INDUS,Guddu,26-Jul-20,168994,130086
INDUS,Sukkar,26-Jul-20,123905,66505
INDUS,Kotri,27-Jul-20,65535,31480
JHELUM,Kotli,15-Aug-20,NR,NA
JHELUM,Mangla,06-Sept-20,36000,38341
JHELUM,Rasul,17-Sept-20,57974,37874
JHELUM,Khushab bridge,05-Oct-20,-,18000
CHENAB,Marala,26-Jun-20,72005,40305
CHENAB,Khanki,07-Sept-20,46763,40680
CHENAB,Qadirabad,30-Aug-20,81963,65268
CHENAB,Trimmu,26-Aug-20,65178,50728
CHENAB,Punjnad,31-Aug-20,55405,42605
RAVI,Jassar,15-Aug-20,_,11081
RAVI,Shahdara,15-Aug-20,_,30692
RAVI,Balloki,15-Aug-20,46445,13920
RAVI,Sidhnai,15-Aug-20,20879,4929
SUTLEJ,Sulemanki,06-Aug-20,18215,4299
SUTLEJ,Islam,28-Sept-20,1230,-
INDUS,Kalabagh,09-Sept-20,211139,206139
INDUS,Chashma,25-Jul-20,203955,199903
INDUS,Taunsa,19-Jul-20,221305,197105
INDUS,Guddu,26-Jul-20,168994,130086
INDUS,Sukkar,26-Jul-20,123905,66505
INDUS,Kotri,27-Jul-20,66505,31480
JHELUM,Kotli,16-Aug-20,NR,NA
JHELUM,Mangla,07-Sept-20,46000,38341
JHELUM,Rasul,18-Sept-20,57769,37874
JHELUM,Khushab bridge,06-Oct-20,-,18000
CHENAB,Marala,29-Jun-20,72365,40305
CHENAB,Khanki,25-Jun-20,48224,40360
CHENAB,Qadirabad,30-Aug-20,82188,65268
CHENAB,Trimmu,25-Aug-20,65068,50568
CHENAB,Punjnad,31-Aug-20,55405,42605
RAVI,Jassar,16-Aug-20,_,10336
RAVI,Shahdara,16-Aug-20,_,29969
RAVI,Balloki,16-Aug-20,47620,15070
RAVI,Sidhnai,16-Aug-20,20879,4929
SUTLEJ,Sulemanki,06-Aug-20,18215,4299
SUTLEJ,Islam,29-Sept-20,1230,-
INDUS,Kalabagh,04-Aug-20,213850,205850
INDUS,Chashma,22-Jul-20,206424,199824
INDUS,Taunsa,19-Jul-20,221305,197105
INDUS,Guddu,02-Aug-20,156220,128753
INDUS,Sukkar,26-Jul-20,123905,66505
INDUS,Kotri,27-Jul-20,68095,31480
JHELUM,Kotli,16-Aug-20,-,NA
JHELUM,Mangla,07-Sept-20,42000,38341
JHELUM,Rasul,19-Sept-20,57919,37874
JHELUM,Khushab bridge,07-Oct-20,-,18000
CHENAB,Marala,29-Jun-20,72915,40305
CHENAB,Khanki,26-Jun-20,48224,40360
CHENAB,Qadirabad,31-Aug-20,82863,65268
CHENAB,Trimmu,14-Sept-20,61081,46581
CHENAB,Punjnad,01-Sept-20,55405,42605
RAVI,Jassar,16-Aug-20,-,8347
RAVI,Shahdara,16-Aug-20,-,29317
RAVI,Balloki,16-Aug-20,47620,15070
RAVI,Sidhnai,16-Aug-20,20879,4929
SUTLEJ,Sulemanki,26-Aug-20,17897,4185
SUTLEJ,Islam,30-Sept-20,1230,-
INDUS,Kalabagh,20-Jun-20,213119,205619
INDUS,Chashma,23-Jul-20,206424,199824
INDUS,Taunsa,13-Jul-20,225697,197097
INDUS,Guddu,02-Aug-20,156220,128753
INDUS,Sukkar,16-Jul-20,124040,66440
INDUS,Kotri,27-Jul-20,68095,31480
JHELUM,Kotli,16-Aug-20,-,NA
JHELUM,Mangla,08-Sept-20,39000,38341
JHELUM,Rasul,31-Aug-20,38427,37862
JHELUM,Khushab bridge,11-Oct-20,-,18000
CHENAB,Marala,30-Jun-20,72915,40305
CHENAB,Khanki,25-Aug-20,47642,40360
CHENAB,Qadirabad,31-Aug-20,82413,65268
CHENAB,Trimmu,14-Sept-20,61018,46518
CHENAB,Punjnad,01-Sept-20,55405,42605
RAVI,Jassar,16-Aug-20,-,7849
RAVI,Shahdara,16-Aug-20,-,25407
RAVI,Balloki,16-Aug-20,47620,15070
RAVI,Sidhnai,16-Aug-20,20929,4929
SUTLEJ,Sulemanki,26-Aug-20,17897,4185
SUTLEJ,Islam,01-Oct-20,1230,-
INDUS,Kalabagh,30-Jun-20,212653,205453
INDUS,Chashma,26-Jul-20,206314,199714
INDUS,Taunsa,14-Jul-20,225697,197097
INDUS,Guddu,02-Aug-20,156220,128753
INDUS,Sukkar,16-Jul-20,124040,66440
INDUS,Kotri,14-Jul-20,73130,30575
JHELUM,Kotli,16-Aug-20,-,NA
JHELUM,Mangla,08-Sept-20,40000,38341
JHELUM,Rasul,31-Aug-20,38427,37862
JHELUM,Khushab bridge,29-Jul-20,-,16963
CHENAB,Marala,01-Jul-20,73278,40305
CHENAB,Khanki,25-Aug-20,47642,40360
CHENAB,Qadirabad,31-Aug-20,82638,65268
CHENAB,Trimmu,25-Aug-20,60996,46496
CHENAB,Punjnad,01-Sept-20,55405,42605
RAVI,Jassar,16-Aug-20,-,7600
RAVI,Shahdara,16-Aug-20,-,25407
RAVI,Balloki,16-Aug-20,47620,15070
RAVI,Sidhnai,16-Aug-20,20829,4929
SUTLEJ,Sulemanki,26-Aug-20,17897,4185
SUTLEJ,Islam,01-Oct-20,1230,-
INDUS,Kalabagh,21-Jul-20,213124,205124
INDUS,Chashma,27-Jul-20,205851,199251
INDUS,Taunsa,04-Jul-20,223933,196483
INDUS,Guddu,02-Aug-20,156220,128753
INDUS,Sukkar,16-Jul-20,124040,66440
INDUS,Kotri,14-Jul-20,73130,30575
JHELUM,Kotli,17-Aug-20,-,NA
JHELUM,Mangla,08-Sept-20,40000,38341
JHELUM,Rasul,01-Sept-20,37462,37462
JHELUM,Khushab bridge,29-Jul-20,-,16963
CHENAB,Marala,04-Jul-20,73528,40305
CHENAB,Khanki,08-Sept-20,45845,38952
CHENAB,Qadirabad,31-Aug-20,82863,65268
CHENAB,Trimmu,26-Aug-20,60003,45553
CHENAB,Punjnad,01-Sept-20,52105,42605
RAVI,Jassar,17-Aug-20,-,10336
RAVI,Shahdara,17-Aug-20,-,29969
RAVI,Balloki,17-Aug-20,47620,15070
RAVI,Sidhnai,17-Aug-20,20879,4929
SUTLEJ,Sulemanki,26-Aug-20,17897,4185
SUTLEJ,Islam,02-Oct-20,1230,-
INDUS,Kalabagh,26-Jun-20,212664,204664
INDUS,Chashma,03-Aug-20,204591,197991
INDUS,Taunsa,27-Aug-20,210632,196132
INDUS,Guddu,10-Jul-20,166562,128502
INDUS,Sukkar,16-Jul-20,124040,66440
INDUS,Kotri,14-Jul-20,73270,30575
JHELUM,Kotli,17-Aug-20,-,N.R
JHELUM,Mangla,08-Sept-20,40000,38341
JHELUM,Rasul,01-Sept-20,37462,37462
JHELUM,Khushab bridge,14-Sept-20,-,16963
CHENAB,Marala,04-Jul-20,72480,40305
CHENAB,Khanki,25-Jun-20,46776,38912
CHENAB,Qadirabad,31-Aug-20,82863,65268
CHENAB,Trimmu,24-Aug-20,59062,44562
CHENAB,Punjnad,17-Sept-20,57558,42308
RAVI,Jassar,17-Aug-20,-,8098
RAVI,Shahdara,17-Aug-20,-,22322
RAVI,Balloki,17-Aug-20,43030,10455
RAVI,Sidhnai,17-Aug-20,21451,5551
SUTLEJ,Sulemanki,26-Aug-20,17897,4185
SUTLEJ,Islam,26-Aug-20,8439,6609
INDUS,Kalabagh,01-Jul-20,211698,204498
INDUS,Chashma,29-Jul-20,204443,197843
INDUS,Taunsa,27-Aug-20,210632,196132
INDUS,Guddu,13-Jul-20,165502,128502
INDUS,Sukkar,06-Jul-20,119390,66300
INDUS,Kotri,14-Jul-20,73270,30575
JHELUM,Kotli,17-Aug-20,-,NR
JHELUM,Mangla,08-Sept-20,40000,38341
JHELUM,Rasul,17-Jun-20,38370,35325
JHELUM,Khushab bridge,14-Sept-20,-,16963
CHENAB,Marala,05-Jul-20,72480,40305
CHENAB,Khanki,26-Jun-20,46776,38912
CHENAB,Qadirabad,26-Aug-20,81040,63040
CHENAB,Trimmu,22-Aug-20,57988,43538
CHENAB,Punjnad,17-Sept-20,57558,42308
RAVI,Jassar,17-Aug-20,-,8597
RAVI,Shahdara,17-Aug-20,-,22322
RAVI,Balloki,17-Aug-20,43030,10455
RAVI,Sidhnai,17-Aug-20,21451,5551
SUTLEJ,Sulemanki,27-Aug-20,17897,4185
SUTLEJ,Islam,26-Aug-20,8439,6609
INDUS,Kalabagh,24-Jun-20,211710,203711
INDUS,Chashma,26-Jun-20,197321,196721
INDUS,Taunsa,27-Aug-20,210632,196132
INDUS,Guddu,13-Jul-20,165502,128502
INDUS,Sukkar,06-Jul-20,119390,66300
INDUS,Kotri,13-Aug-20,63790,30575
JHELUM,Kotli,17-Aug-20,-,N.R
JHELUM,Mangla,08-Sept-20,38000,38341
JHELUM,Rasul,19-Jun-20,43370,35325
JHELUM,Khushab bridge,01-Oct-20,-,16963
CHENAB,Marala,09-Jul-20,73328,40305
CHENAB,Khanki,30-Jun-20,46764,38912
CHENAB,Qadirabad,01-Sept-20,83154,61154
CHENAB,Trimmu,23-Aug-20,57988,43538
CHENAB,Punjnad,17-Sept-20,57558,42308
RAVI,Jassar,17-Aug-20,-,9219
RAVI,Shahdara,17-Aug-20,-,22322
RAVI,Balloki,17-Aug-20,39600,7025
RAVI,Sidhnai,17-Aug-20,21451,5551
SUTLEJ,Sulemanki,20-Aug-20,17438,3997
SUTLEJ,Islam,26-Aug-20,8439,6609
INDUS,Kalabagh,24-Jun-20,211710,203710
INDUS,Chashma,03-Aug-20,201186,196001
INDUS,Taunsa,28-Aug-20,210632,196132
INDUS,Guddu,13-Jul-20,165502,128502
INDUS,Sukkar,15-Jul-20,122222,64622
INDUS,Kotri,13-Aug-20,63790,30575
JHELUM,Kotli,18-Aug-20,-,N.R
JHELUM,Mangla,09-Sept-20,38000,38341
JHELUM,Rasul,20-Jun-20,43370,35325
JHELUM,Khushab bridge,04-Oct-20,-,16963
CHENAB,Marala,09-Jul-20,73328,40305
CHENAB,Khanki,11-Aug-20,46887,38912
CHENAB,Qadirabad,23-Aug-20,78476,60476
CHENAB,Trimmu,21-Aug-20,56286,42086
CHENAB,Punjnad,18-Sept-20,57558,42308
RAVI,Jassar,18-Aug-20,-,10336
RAVI,Shahdara,18-Aug-20,-,22862
RAVI,Balloki,18-Aug-20,37250,4650
RAVI,Sidhnai,18-Aug-20,21451,5551
SUTLEJ,Sulemanki,20-Aug-20,17438,3997
SUTLEJ,Islam,27-Aug-20,8439,6609
INDUS,Kalabagh,29-Jun-20,211243,203543
INDUS,Chashma,27-Jun-20,202074,195474
INDUS,Taunsa,21-Jul-20,218870,195870
INDUS,Guddu,27-Jul-20,167280,128372
INDUS,Sukkar,15-Jul-20,122222,64622
INDUS,Kotri,31-Jul-20,69764,30289
JHELUM,Kotli,18-Aug-20,-,N.R
JHELUM,Mangla,09-Sept-20,38000,38341
JHELUM,Rasul,20-Jun-20,43370,35325
JHELUM,Khushab bridge,06-Oct-20,-,16963
CHENAB,Marala,09-Jul-20,73328,40305
CHENAB,Khanki,15-Aug-20,46887,38912
CHENAB,Qadirabad,31-Aug-20,78494,60224
CHENAB,Trimmu,21-Aug-20,56986,42086
CHENAB,Punjnad,30-Aug-20,53981,38931
RAVI,Jassar,18-Aug-20,-,15461
RAVI,Shahdara,18-Aug-20,-,22322
RAVI,Balloki,18-Aug-20,37300,4650
RAVI,Sidhnai,18-Aug-20,22099,6199
SUTLEJ,Sulemanki,08-Jul-20,15763,3252
SUTLEJ,Islam,27-Aug-20,8439,6609
INDUS,Kalabagh,29-Jun-20,211243,203543
INDUS,Chashma,26-Jun-20,201978,195378
INDUS,Taunsa,21-Jul-20,218570,195870
INDUS,Guddu,27-Jul-20,165976,128372
INDUS,Sukkar,15-Jul-20,122222,64622
INDUS,Kotri,31-Jul-20,69764,30289
JHELUM,Kotli,18-Aug-20,-,NR
JHELUM,Mangla,09-Sept-20,38000,38341
JHELUM,Rasul,24-Jun-20,43473,35325
JHELUM,Khushab bridge,06-Oct-20,-,16963
CHENAB,Marala,16-Jul-20,73528,40305
CHENAB,Khanki,15-Aug-20,46887,38912
CHENAB,Qadirabad,31-Aug-20,78269,60224
CHENAB,Trimmu,22-Aug-20,56986,42086
CHENAB,Punjnad,30-Aug-20,53981,38931
RAVI,Jassar,18-Aug-20,-,20200
RAVI,Shahdara,18-Aug-20,-,24755
RAVI,Balloki,18-Aug-20,37300,4650
RAVI,Sidhnai,18-Aug-20,22099,6199
SUTLEJ,Sulemanki,06-Jul-20,15659,3251
SUTLEJ,Islam,27-Aug-20,8439,6609
INDUS,Kalabagh,17-Jun-20,211024,203524
INDUS,Chashma,26-Jun-20,201743,195143
INDUS,Taunsa,22-Jul-20,218570,195870
INDUS,Guddu,27-Jul-20,165976,128372
INDUS,Sukkar,15-Jul-20,122222,64622
INDUS,Kotri,31-Jul-20,69764,30289
JHELUM,Kotli,18-Aug-20,-,
JHELUM,Mangla,09-Sept-20,37000,38341
JHELUM,Rasul,24-Jun-20,43473,35325
JHELUM,Khushab bridge,07-Oct-20,-,16963
CHENAB,Marala,19-Jul-20,72505,40305
CHENAB,Khanki,15-Aug-20,46887,38912
CHENAB,Qadirabad,31-Aug-20,78494,60224
CHENAB,Trimmu,22-Aug-20,56486,42086
CHENAB,Punjnad,30-Aug-20,53981,38931
RAVI,Jassar,18-Aug-20,-,18800
RAVI,Shahdara,18-Aug-20,-,24755
RAVI,Balloki,18-Aug-20,37300,4650
RAVI,Sidhnai,18-Aug-20,22110,6860
SUTLEJ,Sulemanki,06-Jul-20,15659,3251
SUTLEJ,Islam,27-Aug-20,8439,6609
INDUS,Kalabagh,22-Jul-20,211214,203214
INDUS,Chashma,05-Aug-20,201568,194968
INDUS,Taunsa,22-Jul-20,218870,195870
INDUS,Guddu,27-Jul-20,165976,128372
INDUS,Sukkar,13-Aug-20,108430,63505
INDUS,Kotri,31-Jul-20,70004,30249
JHELUM,Kotli,19-Aug-20,-,
JHELUM,Mangla,10-Sept-20,37000,38341
JHELUM,Rasul,26-Aug-20,37713,34713
JHELUM,Khushab bridge,08-Oct-20,-,16963
CHENAB,Marala,20-Jul-20,72505,40305
CHENAB,Khanki,26-Jun-20,45256,37404
CHENAB,Qadirabad,31-Aug-20,78719,60224
CHENAB,Trimmu,22-Aug-20,56536,42086
CHENAB,Punjnad,30-Aug-20,53981,38931
RAVI,Jassar,19-Aug-20,-,17400
RAVI,Shahdara,19-Aug-20,-,29317
RAVI,Balloki,19-Aug-20,34505,1780
RAVI,Sidhnai,19-Aug-20,22110,6860
SUTLEJ,Sulemanki,07-Jul-20,15659,3251
SUTLEJ,Islam,27-Aug-20,8439,6609
INDUS,Kalabagh,27-Jul-20,211070,203070
INDUS,Chashma,06-Aug-20,201263,194663
INDUS,Taunsa,19-Jul-20,219863,195663
INDUS,Guddu,10-Jul-20,165813,126563
INDUS,Sukkar,13-Aug-20,108430,63505
INDUS,Kotri,25-Jul-20,72181,29726
JHELUM,Kotli,19-Aug-20,-,N.R
JHELUM,Mangla,10-Sept-20,34000,38341
JHELUM,Rasul,06-Sept-20,34111,34111
JHELUM,Khushab bridge,29-Jun-20,_,16691
CHENAB,Marala,26-Jul-20,71028,40305
CHENAB,Khanki,30-Jun-20,45256,37404
CHENAB,Qadirabad,01-Sept-20,80066,58066
CHENAB,Trimmu,23-Aug-20,56536,42086
CHENAB,Punjnad,30-Aug-20,53981,38931
RAVI,Jassar,19-Aug-20,-,11454
RAVI,Shahdara,19-Aug-20,-,30692
RAVI,Balloki,19-Aug-20,34105,1780
RAVI,Sidhnai,19-Aug-20,23085,7835
SUTLEJ,Sulemanki,07-Jul-20,15659,3251
SUTLEJ,Islam,27-Aug-20,8439,6609
INDUS,Kalabagh,27-Jul-20,211270,203070
INDUS,Chashma,04-Aug-20,201146,194546
INDUS,Taunsa,19-Jul-20,219863,195663
INDUS,Guddu,10-Jul-20,165813,126563
INDUS,Sukkar,13-Aug-20,108430,63505
INDUS,Kotri,25-Jul-20,72181,29726
JHELUM,Kotli,19-Aug-20,-,NR
JHELUM,Mangla,10-Sept-20,32000,38341
JHELUM,Rasul,09-Sept-20,35081,34111
JHELUM,Khushab bridge,27-Jun-20,_,16445
CHENAB,Marala,29-Jul-20,72528,40305
CHENAB,Khanki,04-Jul-20,44438,37404
CHENAB,Qadirabad,02-Sept-20,80066,58066
CHENAB,Trimmu,15-Sept-20,55438,40938
CHENAB,Punjnad,30-Aug-20,53981,38931
RAVI,Jassar,19-Aug-20,-,10709
RAVI,Shahdara,19-Aug-20,-,29969
RAVI,Balloki,19-Aug-20,35595,3445
RAVI,Sidhnai,19-Aug-20,22493,7193
SUTLEJ,Sulemanki,07-Jul-20,15763,3251
SUTLEJ,Islam,27-Aug-20,8439,6609
INDUS,Kalabagh,02-Jul-20,209955,202755
INDUS,Chashma,04-Aug-20,200702,194102
INDUS,Taunsa,26-Aug-20,216557,195657
INDUS,Guddu,10-Jul-20,165813,126563
INDUS,Sukkar,13-Aug-20,108430,63505
INDUS,Kotri,25-Jul-20,72241,29726
JHELUM,Kotli,19-Aug-20,-,
JHELUM,Mangla,22-Sept-20,18000,38304
JHELUM,Rasul,31-Aug-20,34670,34105
JHELUM,Khushab bridge,28-Jun-20,_,16445
CHENAB,Marala,30-Jul-20,72528,40305
CHENAB,Khanki,09-Jul-20,45059,37404
CHENAB,Qadirabad,31-Aug-20,76119,57399
CHENAB,Trimmu,24-Aug-20,54789,40289
CHENAB,Punjnad,31-Aug-20,53981,38931
RAVI,Jassar,19-Aug-20,-,9964
RAVI,Shahdara,19-Aug-20,-,29969
RAVI,Balloki,19-Aug-20,37905,5805
RAVI,Sidhnai,19-Aug-20,22493,7193
SUTLEJ,Sulemanki,07-Jul-20,15763,3251
SUTLEJ,Islam,27-Aug-20,8439,6609
INDUS,Kalabagh,02-Jul-20,209955,202755
INDUS,Chashma,05-Aug-20,200698,194098
INDUS,Taunsa,26-Aug-20,216557,195657
INDUS,Guddu,05-Jul-20,165766,126560
INDUS,Sukkar,07-Aug-20,106660,63230
INDUS,Kotri,25-Jul-20,72241,29726
JHELUM,Kotli,20-Aug-20,-,
JHELUM,Mangla,30-Aug-20,39000,38301
JHELUM,Rasul,31-Aug-20,34105,34105
JHELUM,Khushab bridge,29-Jul-20,-,16445
CHENAB,Marala,01-Aug-20,71528,40305
CHENAB,Khanki,09-Jul-20,45059,37404
CHENAB,Qadirabad,01-Sept-20,78471,56471
CHENAB,Trimmu,23-Aug-20,53742,39242
CHENAB,Punjnad,31-Aug-20,53981,38931
RAVI,Jassar,20-Aug-20,-,11081
RAVI,Shahdara,20-Aug-20,-,29969
RAVI,Balloki,20-Aug-20,41220,10420
RAVI,Sidhnai,20-Aug-20,22593,7193
SUTLEJ,Sulemanki,08-Jul-20,15763,3251
SUTLEJ,Islam,28-Aug-20,8439,6609
INDUS,Kalabagh,24-Jul-20,210574,202574
INDUS,Chashma,05-Aug-20,200643,194043
INDUS,Taunsa,03-Jul-20,224015,195389
INDUS,Guddu,13-Jul-20,164274,126224
INDUS,Sukkar,07-Aug-20,106660,63230
INDUS,Kotri,26-Jul-20,70901,29726
JHELUM,Kotli,20-Aug-20,-,N.R
JHELUM,Mangla,30-Aug-20,39000,38301
JHELUM,Rasul,01-Sept-20,34105,34105
JHELUM,Khushab bridge,22-Aug-20,-,16445
CHENAB,Marala,01-Aug-20,71528,40305
CHENAB,Khanki,22-Jul-20,44521,37404
CHENAB,Qadirabad,02-Sept-20,78471,56471
CHENAB,Trimmu,26-Aug-20,53309,39009
CHENAB,Punjnad,31-Aug-20,52883,37983
RAVI,Jassar,20-Aug-20,-,8846
RAVI,Shahdara,20-Aug-20,-,28666
RAVI,Balloki,20-Aug-20,46080,17880
RAVI,Sidhnai,20-Aug-20,21943,6743
SUTLEJ,Sulemanki,08-Jul-20,15763,3251
SUTLEJ,Islam,28-Aug-20,8439,6609
INDUS,Kalabagh,18-Jun-20,210069,202569
INDUS,Chashma,06-Aug-20,200632,194032
INDUS,Taunsa,01-Jul-20,223834,194834
INDUS,Guddu,07-Aug-20,145625,125171
INDUS,Sukkar,11-Jul-20,119025,62425
INDUS,Kotri,26-Jul-20,69941,29726
JHELUM,Kotli,20-Aug-20,-,NR
JHELUM,Mangla,17-Sept-20,22000,38301
JHELUM,Rasul,10-Sept-20,34925,34105
JHELUM,Khushab bridge,22-Aug-20,_,16445
CHENAB,Marala,02-Aug-20,71528,40305
CHENAB,Khanki,23-Jul-20,44521,37404
CHENAB,Qadirabad,31-Aug-20,70779,51834
CHENAB,Trimmu,21-Aug-20,53183,38983
CHENAB,Punjnad,31-Aug-20,52883,37983
RAVI,Jassar,20-Aug-20,-,11826
RAVI,Shahdara,20-Aug-20,-,26059
RAVI,Balloki,20-Aug-20,49040,20840
RAVI,Sidhnai,20-Aug-20,19449,4549
SUTLEJ,Sulemanki,08-Jul-20,15763,3251
SUTLEJ,Islam,28-Aug-20,8439,6609
INDUS,Kalabagh,10-Jul-20,209747,202047
INDUS,Chashma,04-Aug-20,200579,193979
INDUS,Taunsa,14-Jul-20,222525,193925
INDUS,Guddu,31-Jul-20,158091,125125
INDUS,Sukkar,11-Jul-20,119025,62425
INDUS,Kotri,26-Jul-20,69941,29726
JHELUM,Kotli,20-Aug-20,-,NR
JHELUM,Mangla,27-Aug-20,40000,38261
JHELUM,Rasul,08-Sept-20,34103,34103
JHELUM,Khushab bridge,14-Sept-20,-,16445
CHENAB,Marala,08-Aug-20,71628,40305
CHENAB,Khanki,08-Aug-20,45379,37404
CHENAB,Qadirabad,31-Aug-20,71454,51834
CHENAB,Trimmu,23-Aug-20,51347,36847
CHENAB,Punjnad,31-Aug-20,52883,37983
RAVI,Jassar,20-Aug-20,-,14223
RAVI,Shahdara,20-Aug-20,-,25407
RAVI,Balloki,20-Aug-20,49040,20840
RAVI,Sidhnai,20-Aug-20,19449,4549
SUTLEJ,Sulemanki,09-Jul-20,15763,3251
SUTLEJ,Islam,09-Sept-20,7839,6609
INDUS,Kalabagh,07-Jul-20,228020,201620
INDUS,Chashma,04-Aug-20,200563,193963
INDUS,Taunsa,04-Jul-20,220448,193584
INDUS,Guddu,31-Jul-20,158091,125125
INDUS,Sukkar,11-Jul-20,119025,62425
INDUS,Kotri,25-Aug-20,37925,29375
JHELUM,Kotli,21-Aug-20,-,NR
JHELUM,Mangla,27-Aug-20,40000,38261
JHELUM,Rasul,11-Sept-20,43423,34103
JHELUM,Khushab bridge,07-Oct-20,-,16445
CHENAB,Marala,09-Aug-20,71628,40305
CHENAB,Khanki,09-Aug-20,45379,37404
CHENAB,Qadirabad,31-Aug-20,72129,51834
CHENAB,Trimmu,24-Aug-20,51347,36847
CHENAB,Punjnad,28-Aug-20,52711,37711
RAVI,Jassar,21-Aug-20,-,18100
RAVI,Shahdara,21-Aug-20,-,24104
RAVI,Balloki,21-Aug-20,53655,25455
RAVI,Sidhnai,21-Aug-20,17748,2948
SUTLEJ,Sulemanki,09-Jul-20,15763,3251
SUTLEJ,Islam,10-Sept-20,7839,6609
INDUS,Kalabagh,23-Jul-20,209396,201396
INDUS,Chashma,27-Jun-20,200542,193943
INDUS,Taunsa,04-Jul-20,220448,193584
INDUS,Guddu,11-Jul-20,164142,124592
INDUS,Sukkar,11-Jul-20,119025,62425
INDUS,Kotri,29-Sept-20,49368,29013
JHELUM,Kotli,21-Aug-20,-,N.R
JHELUM,Mangla,27-Aug-20,40000,38261
JHELUM,Rasul,17-Sept-20,54203,34103
JHELUM,Khushab bridge,07-Oct-20,-,16445
CHENAB,Marala,09-Aug-20,71628,40305
CHENAB,Khanki,09-Aug-20,45379,37404
CHENAB,Qadirabad,31-Aug-20,72804,51834
CHENAB,Trimmu,24-Aug-20,51347,36847
CHENAB,Punjnad,28-Aug-20,52711,37711
RAVI,Jassar,21-Aug-20,-,14223
RAVI,Shahdara,21-Aug-20,-,23452
RAVI,Balloki,21-Aug-20,54805,26605
RAVI,Sidhnai,21-Aug-20,17748,2948
SUTLEJ,Sulemanki,09-Jul-20,15763,3251
SUTLEJ,Islam,10-Sept-20,7839,6609
INDUS,Kalabagh,03-Aug-20,208423,200423
INDUS,Chashma,28-Jun-20,200542,193943
INDUS,Taunsa,05-Jul-20,220448,193584
INDUS,Guddu,11-Jul-20,164142,124592
INDUS,Sukkar,14-Jul-20,119050,61800
INDUS,Kotri,15-Jul-20,71063,28368
JHELUM,Kotli,21-Aug-20,-,NR
JHELUM,Mangla,27-Aug-20,40000,38261
JHELUM,Rasul,17-Sept-20,54203,34103
JHELUM,Khushab bridge,09-Oct-20,-,16445
CHENAB,Marala,11-Aug-20,71528,40305
CHENAB,Khanki,09-Aug-20,45379,37404
CHENAB,Qadirabad,31-Aug-20,73479,51834
CHENAB,Trimmu,20-Aug-20,50050,35850
