River,Gauge Site,Date,Up Stream,Down Stream
RAVI,Jassar,08-Aug-21,-,6014
RAVI,Shahdara,08-Aug-21,-,26059
RAVI,Balloki,08-Aug-21,39269,10690
RAVI,Sidhnai,08-Aug-21,24488,7713
SUTLEJ,Bhakra,08-Aug-21,-,-
SUTLEJ,Sulemanki,08-Aug-21,16113,2683
SUTLEJ,Islam,08-Aug-21,3516,2336
INDUS,Kalabagh,08-Aug-21,146189,139689
INDUS,Chashma,08-Aug-21,189782,175982
INDUS,Taunsa,08-Aug-21,190722,167422
INDUS,Guddu,08-Aug-21,281057,240041
INDUS,Sukkar,08-Aug-21,250345,193045
INDUS,Kotri,08-Aug-21,80650,45145
JHELUM,Kotli,08-Aug-21,-,4530
JHELUM,Mangla,08-Aug-21,34000,10515
JHELUM,Rasul,08-Aug-21,8801,5341
CHENAB,Jammu Tavi,08-Aug-21,-,-
CHENAB,Marala,08-Aug-21,61971,27571
CHENAB,Khanki,08-Aug-21,31056,23690
CHENAB,Qadirabad,08-Aug-21,25514,5514
CHENAB,Trimmu,08-Aug-21,40256,24156
CHENAB,Punjnad,08-Aug-21,50040,34315
RAVI,Jassar,08-Aug-21,-,6014
RAVI,Shahdara,08-Aug-21,-,26059
RAVI,Balloki,08-Aug-21,39269,10690
RAVI,Sidhnai,08-Aug-21,24488,7713
SUTLEJ,Bhakra,08-Aug-21,-,-
SUTLEJ,Sulemanki,08-Aug-21,16113,2683
SUTLEJ,Islam,08-Aug-21,3516,2336
INDUS,Kalabagh,09-Aug-21,138180,131680
INDUS,Chashma,09-Aug-21,189987,176187
INDUS,Taunsa,09-Aug-21,190722,167422
INDUS,Guddu,09-Aug-21,277761,240041
INDUS,Sukkar,09-Aug-21,248335,191085
INDUS,Kotri,09-Aug-21,92295,56790
JHELUM,Kotli,09-Aug-21,-,4530
JHELUM,Mangla,09-Aug-21,30000,8015
JHELUM,Rasul,09-Aug-21,3460,NIL
CHENAB,Jammu Tavi,09-Aug-21,-,-
CHENAB,Marala,09-Aug-21,61971,27571
CHENAB,Khanki,09-Aug-21,31056,23690
CHENAB,Qadirabad,09-Aug-21,25514,5514
CHENAB,Trimmu,09-Aug-21,40256,24156
CHENAB,Punjnad,09-Aug-21,50040,34315
RAVI,Jassar,09-Aug-21,-,6014
RAVI,Shahdara,09-Aug-21,-,26059
RAVI,Balloki,09-Aug-21,39269,10690
RAVI,Sidhnai,09-Aug-21,24488,7713
SUTLEJ,Bhakra,09-Aug-21,-,-
SUTLEJ,Sulemanki,09-Aug-21,16113,2683
SUTLEJ,Islam,09-Aug-21,3516,2336
INDUS,Kalabagh,09-Aug-21,168111,161611
INDUS,Chashma,09-Aug-21,180860,167060
INDUS,Taunsa,09-Aug-21,186217,163231
INDUS,Guddu,09-Aug-21,259996,222126
INDUS,Sukkar,09-Aug-21,245005,187690
INDUS,Kotri,09-Aug-21,92295,56790
JHELUM,Kotli,09-Aug-21,-,5100
JHELUM,Mangla,09-Aug-21,39000,11515
JHELUM,Rasul,09-Aug-21,3460,-
CHENAB,Jammu Tavi,09-Aug-21,-,-
CHENAB,Marala,09-Aug-21,61971,27571
CHENAB,Khanki,09-Aug-21,31056,23690
CHENAB,Qadirabad,09-Aug-21,20000,-
CHENAB,Trimmu,09-Aug-21,34130,18030
CHENAB,Punjnad,09-Aug-21,37117,21392
RAVI,Jassar,09-Aug-21,-,4660
RAVI,Shahdara,09-Aug-21,-,23452
RAVI,Balloki,09-Aug-21,39269,10690
RAVI,Sidhnai,09-Aug-21,24488,7713
SUTLEJ,Bhakra,09-Aug-21,39783,20007
SUTLEJ,Sulemanki,09-Aug-21,16113,2683
SUTLEJ,Islam,09-Aug-21,2457,1277
INDUS,Kalabagh,09-Aug-21,138180,131680
INDUS,Chashma,09-Aug-21,181977,167677
INDUS,Taunsa,09-Aug-21,185903,163372
INDUS,Guddu,09-Aug-21,240865,202545
INDUS,Sukkar,09-Aug-21,245005,187690
INDUS,Kotri,09-Aug-21,98431,62926
JHELUM,Kotli,09-Aug-21,-,5100
JHELUM,Mangla,09-Aug-21,32000,16615
JHELUM,Rasul,09-Aug-21,8801,5341
CHENAB,Jammu Tavi,09-Aug-21,-,-
CHENAB,Marala,09-Aug-21,63962,29762
CHENAB,Khanki,09-Aug-21,35902,28536
CHENAB,Qadirabad,09-Aug-21,22836,2836
CHENAB,Trimmu,09-Aug-21,34130,18030
CHENAB,Punjnad,09-Aug-21,37142,21392
RAVI,Jassar,09-Aug-21,-,4660
RAVI,Shahdara,09-Aug-21,-,24755
RAVI,Balloki,09-Aug-21,38674,10095
RAVI,Sidhnai,09-Aug-21,23985,7085
SUTLEJ,Bhakra,09-Aug-21,-,-
SUTLEJ,Sulemanki,09-Aug-21,16163,2683
SUTLEJ,Islam,09-Aug-21,2021,841
INDUS,Kalabagh,09-Aug-21,116810,110310
INDUS,Chashma,09-Aug-21,180138,167076
INDUS,Taunsa,09-Aug-21,185903,163372
INDUS,Guddu,09-Aug-21,240865,202545
INDUS,Sukkar,09-Aug-21,245005,187690
INDUS,Kotri,09-Aug-21,98431,62926
JHELUM,Kotli,09-Aug-21,-,4810
JHELUM,Mangla,09-Aug-21,34000,33715
JHELUM,Rasul,09-Aug-21,8801,5341
CHENAB,Jammu Tavi,09-Aug-21,-,-
CHENAB,Marala,09-Aug-21,68152,33952
CHENAB,Khanki,09-Aug-21,31776,24410
CHENAB,Qadirabad,09-Aug-21,25514,5514
CHENAB,Trimmu,09-Aug-21,34130,18030
CHENAB,Punjnad,09-Aug-21,33270,17520
RAVI,Jassar,09-Aug-21,-,5507
RAVI,Shahdara,09-Aug-21,-,24755
RAVI,Balloki,09-Aug-21,38674,10095
RAVI,Sidhnai,09-Aug-21,23985,7085
SUTLEJ,Bhakra,09-Aug-21,-,-
SUTLEJ,Sulemanki,09-Aug-21,16163,2683
SUTLEJ,Islam,09-Aug-21,1655,425
INDUS,Kalabagh,10-Aug-21,149053,142553
INDUS,Chashma,10-Aug-21,181735,167435
INDUS,Taunsa,10-Aug-21,185903,163372
INDUS,Guddu,10-Aug-21,230761,192441
INDUS,Sukkar,10-Aug-21,227155,169590
INDUS,Kotri,10-Aug-21,109020,73515
JHELUM,Kotli,10-Aug-21,-,4530
JHELUM,Mangla,10-Aug-21,34000,33715
JHELUM,Rasul,10-Aug-21,3460,Nil
CHENAB,Jammu Tavi,10-Aug-21,-,-
CHENAB,Marala,10-Aug-21,63962,29762
CHENAB,Khanki,10-Aug-21,34085,26719
CHENAB,Qadirabad,10-Aug-21,28555,8555
CHENAB,Trimmu,10-Aug-21,34130,18030
CHENAB,Punjnad,10-Aug-21,32270,17520
RAVI,Jassar,10-Aug-21,-,5507
RAVI,Shahdara,10-Aug-21,-,22322
RAVI,Balloki,10-Aug-21,37749,9170
RAVI,Sidhnai,10-Aug-21,23985,7085
SUTLEJ,Bhakra,10-Aug-21,-,-
SUTLEJ,Sulemanki,10-Aug-21,15847,2367
SUTLEJ,Islam,10-Aug-21,1655,425
INDUS,Kalabagh,10-Aug-21,159536,153036
INDUS,Chashma,10-Aug-21,183753,170373
INDUS,Taunsa,10-Aug-21,185448,163239
INDUS,Guddu,10-Aug-21,196441,159120
INDUS,Sukkar,10-Aug-21,227155,169590
INDUS,Kotri,10-Aug-21,109020,73515
JHELUM,Kotli,10-Aug-21,-,4240
JHELUM,Mangla,10-Aug-21,40000,22015
JHELUM,Rasul,10-Aug-21,23165,19705
CHENAB,Jammu Tavi,10-Aug-21,-,-
CHENAB,Marala,10-Aug-21,59972,25572
CHENAB,Khanki,10-Aug-21,35902,28536
CHENAB,Qadirabad,10-Aug-21,26868,6868
CHENAB,Trimmu,10-Aug-21,33181,17081
CHENAB,Punjnad,10-Aug-21,30781,15031
RAVI,Jassar,10-Aug-21,-,6014
RAVI,Shahdara,10-Aug-21,-,22322
RAVI,Balloki,10-Aug-21,37749,9170
RAVI,Sidhnai,10-Aug-21,23985,7085
SUTLEJ,Bhakra,10-Aug-21,41606,20300
SUTLEJ,Sulemanki,10-Aug-21,15847,2367
SUTLEJ,Islam,10-Aug-21,1655,425
INDUS,Kalabagh,10-Aug-21,159536,153036
INDUS,Chashma,10-Aug-21,176135,163074
INDUS,Taunsa,10-Aug-21,180340,158688
INDUS,Guddu,10-Aug-21,184304,146983
INDUS,Sukkar,10-Aug-21,227155,169590
INDUS,Kotri,10-Aug-21,112600,77095
JHELUM,Kotli,10-Aug-21,-,3950
JHELUM,Mangla,10-Aug-21,32000,21615
JHELUM,Rasul,10-Aug-21,23165,19705
CHENAB,Jammu Tavi,10-Aug-21,-,-
CHENAB,Marala,10-Aug-21,59972,25572
CHENAB,Khanki,10-Aug-21,39006,31640
CHENAB,Qadirabad,10-Aug-21,28555,8555
CHENAB,Trimmu,10-Aug-21,30898,14798
CHENAB,Punjnad,10-Aug-21,30781,15031
RAVI,Jassar,10-Aug-21,-,6014
RAVI,Shahdara,10-Aug-21,-,22322
RAVI,Balloki,10-Aug-21,37984,9405
RAVI,Sidhnai,10-Aug-21,25055,8055
SUTLEJ,Bhakra,10-Aug-21,-,-
SUTLEJ,Sulemanki,10-Aug-21,15847,2367
SUTLEJ,Islam,10-Aug-21,1250,-
INDUS,Kalabagh,10-Aug-21,149053,142553
INDUS,Chashma,10-Aug-21,176063,163243
INDUS,Taunsa,10-Aug-21,180340,158688
INDUS,Guddu,10-Aug-21,184304,146983
INDUS,Sukkar,10-Aug-21,227155,169590
INDUS,Kotri,10-Aug-21,112600,77095
JHELUM,Kotli,10-Aug-21,-,3670
JHELUM,Mangla,10-Aug-21,35000,27515
JHELUM,Rasul,10-Aug-21,15355,11895
CHENAB,Jammu Tavi,10-Aug-21,-,-
CHENAB,Marala,10-Aug-21,64162,29762
CHENAB,Khanki,10-Aug-21,31776,24410
CHENAB,Qadirabad,10-Aug-21,28555,8555
CHENAB,Trimmu,10-Aug-21,30898,14798
CHENAB,Punjnad,10-Aug-21,30781,15031
RAVI,Jassar,10-Aug-21,-,6014
RAVI,Shahdara,10-Aug-21,-,22322
RAVI,Balloki,10-Aug-21,37984,9405
RAVI,Sidhnai,10-Aug-21,25055,8055
SUTLEJ,Bhakra,10-Aug-21,-,-
SUTLEJ,Sulemanki,10-Aug-21,15847,2367
SUTLEJ,Islam,10-Aug-21,1250,-
INDUS,Kalabagh,11-Aug-21,146189,139689
INDUS,Chashma,11-Aug-21,175769,163190
INDUS,Taunsa,11-Aug-21,180340,158688
INDUS,Guddu,11-Aug-21,172267,134531
INDUS,Sukkar,11-Aug-21,169330,111750
INDUS,Kotri,11-Aug-21,116666,81161
JHELUM,Kotli,11-Aug-21,-,3380
JHELUM,Mangla,11-Aug-21,35000,13355
JHELUM,Rasul,11-Aug-21,19260,15800
CHENAB,Jammu Tavi,11-Aug-21,-,-
CHENAB,Marala,11-Aug-21,59972,25772
CHENAB,Khanki,11-Aug-21,31776,24410
CHENAB,Qadirabad,11-Aug-21,26868,6868
CHENAB,Trimmu,11-Aug-21,30898,14798
CHENAB,Punjnad,11-Aug-21,30781,15031
RAVI,Jassar,11-Aug-21,-,6014
RAVI,Shahdara,11-Aug-21,-,23452
RAVI,Balloki,11-Aug-21,37984,9405
RAVI,Sidhnai,11-Aug-21,25355,8055
SUTLEJ,Bhakra,11-Aug-21,-,-
SUTLEJ,Sulemanki,11-Aug-21,15815,2367
SUTLEJ,Islam,11-Aug-21,1250,-
INDUS,Kalabagh,11-Aug-21,156672,150172
INDUS,Chashma,11-Aug-21,176685,166390
INDUS,Taunsa,11-Aug-21,180340,158688
INDUS,Guddu,11-Aug-21,172247,133931
INDUS,Sukkar,11-Aug-21,164246,106666
INDUS,Kotri,11-Aug-21,116666,81161
JHELUM,Kotli,11-Aug-21,-,3380
JHELUM,Mangla,11-Aug-21,50000,23515
JHELUM,Rasul,11-Aug-21,19260,15800
CHENAB,Jammu Tavi,11-Aug-21,-,-
CHENAB,Marala,11-Aug-21,55782,21382
CHENAB,Khanki,11-Aug-21,29560,22194
CHENAB,Qadirabad,11-Aug-21,24193,4193
CHENAB,Trimmu,11-Aug-21,21746,5646
CHENAB,Punjnad,11-Aug-21,27421,11621
RAVI,Jassar,11-Aug-21,-,5507
RAVI,Shahdara,11-Aug-21,-,23452
RAVI,Balloki,11-Aug-21,37984,9405
RAVI,Sidhnai,11-Aug-21,25355,8055
SUTLEJ,Bhakra,11-Aug-21,34055,20825
SUTLEJ,Sulemanki,11-Aug-21,15815,2367
SUTLEJ,Islam,11-Aug-21,1250,-
INDUS,Kalabagh,11-Aug-21,182802,176302
INDUS,Chashma,11-Aug-21,175553,165953
INDUS,Taunsa,11-Aug-21,169226,149114
INDUS,Guddu,11-Aug-21,162971,124655
INDUS,Sukkar,11-Aug-21,164246,106666
INDUS,Kotri,11-Aug-21,121190,85685
JHELUM,Kotli,11-Aug-21,-,3380
JHELUM,Mangla,11-Aug-21,34000,26015
JHELUM,Rasul,11-Aug-21,8851,5341
CHENAB,Jammu Tavi,11-Aug-21,-,-
CHENAB,Marala,11-Aug-21,55782,21382
CHENAB,Khanki,11-Aug-21,29560,22194
CHENAB,Qadirabad,11-Aug-21,22836,2836
CHENAB,Trimmu,11-Aug-21,21746,5646
CHENAB,Punjnad,11-Aug-21,27421,11621
RAVI,Jassar,11-Aug-21,-,5507
RAVI,Shahdara,11-Aug-21,-,23452
RAVI,Balloki,11-Aug-21,37254,8525
RAVI,Sidhnai,11-Aug-21,25355,8055
SUTLEJ,Bhakra,11-Aug-21,-,-
SUTLEJ,Sulemanki,11-Aug-21,15899,2367
SUTLEJ,Islam,11-Aug-21,1250,NIL
INDUS,Kalabagh,11-Aug-21,192295,185540
INDUS,Chashma,11-Aug-21,175562,165962
INDUS,Taunsa,11-Aug-21,169226,149114
INDUS,Guddu,11-Aug-21,162971,124655
INDUS,Sukkar,11-Aug-21,164246,106666
INDUS,Kotri,11-Aug-21,121190,85685
JHELUM,Kotli,11-Aug-21,-,3100
JHELUM,Mangla,11-Aug-21,33000,25915
JHELUM,Rasul,11-Aug-21,15405,11895
CHENAB,Jammu Tavi,11-Aug-21,-,-
CHENAB,Marala,11-Aug-21,59972,25572
CHENAB,Khanki,11-Aug-21,27294,19928
CHENAB,Qadirabad,11-Aug-21,21477,1477
CHENAB,Trimmu,11-Aug-21,21746,5646
CHENAB,Punjnad,11-Aug-21,27421,11621
RAVI,Jassar,11-Aug-21,-,5507
RAVI,Shahdara,11-Aug-21,-,23452
RAVI,Balloki,11-Aug-21,37254,8525
RAVI,Sidhnai,11-Aug-21,23657,6357
SUTLEJ,Bhakra,11-Aug-21,-,-
SUTLEJ,Sulemanki,11-Aug-21,15899,2367
SUTLEJ,Islam,11-Aug-21,1250,NIL
INDUS,Kalabagh,12-Aug-21,152417,145417
INDUS,Chashma,12-Aug-21,177882,166042
INDUS,Taunsa,12-Aug-21,169226,149114
INDUS,Guddu,12-Aug-21,161215,122394
INDUS,Sukkar,12-Aug-21,122610,65030
INDUS,Kotri,12-Aug-21,127825,92320
JHELUM,Kotli,12-Aug-21,-,2810
JHELUM,Mangla,12-Aug-21,35000,11615
JHELUM,Rasul,12-Aug-21,19310,15800
CHENAB,Jammu Tavi,12-Aug-21,-,-
CHENAB,Marala,12-Aug-21,55782,21382
CHENAB,Khanki,12-Aug-21,27294,19928
CHENAB,Qadirabad,12-Aug-21,21477,1477
CHENAB,Trimmu,12-Aug-21,21746,5646
CHENAB,Punjnad,12-Aug-21,27421,11621
RAVI,Jassar,12-Aug-21,-,5507
RAVI,Shahdara,12-Aug-21,-,22322
RAVI,Balloki,12-Aug-21,37254,8525
RAVI,Sidhnai,12-Aug-21,23657,6357
SUTLEJ,Bhakra,12-Aug-21,-,-
SUTLEJ,Sulemanki,12-Aug-21,15965,2367
SUTLEJ,Islam,12-Aug-21,1250,NIL
INDUS,Kalabagh,12-Aug-21,183302,176302
INDUS,Chashma,12-Aug-21,176894,166056
INDUS,Taunsa,12-Aug-21,169226,149114
INDUS,Guddu,12-Aug-21,159491,120670
INDUS,Sukkar,12-Aug-21,122610,65030
INDUS,Kotri,12-Aug-21,127825,92320
JHELUM,Kotli,12-Aug-21,-,3320
JHELUM,Mangla,12-Aug-21,25000,24715
JHELUM,Rasul,12-Aug-21,23215,19705
CHENAB,Jammu Tavi,12-Aug-21,-,-
CHENAB,Marala,12-Aug-21,55782,21382
CHENAB,Khanki,12-Aug-21,27294,19928
CHENAB,Qadirabad,12-Aug-21,21477,1477
CHENAB,Trimmu,12-Aug-21,21746,5646
CHENAB,Punjnad,12-Aug-21,25397,9597
RAVI,Jassar,12-Aug-21,-,5337
RAVI,Shahdara,12-Aug-21,-,22322
RAVI,Balloki,12-Aug-21,37249,8525
RAVI,Sidhnai,12-Aug-21,23657,6357
SUTLEJ,Bhakra,12-Aug-21,34034,21082
SUTLEJ,Sulemanki,12-Aug-21,15965,2367
SUTLEJ,Islam,12-Aug-21,1250,-
INDUS,Kalabagh,12-Aug-21,183302,176302
INDUS,Chashma,12-Aug-21,176996,165981
INDUS,Taunsa,12-Aug-21,169226,149114
INDUS,Guddu,12-Aug-21,154994,115684
INDUS,Sukkar,12-Aug-21,120020,62440
INDUS,Kotri,12-Aug-21,130590,95085
JHELUM,Kotli,12-Aug-21,-,3100
JHELUM,Mangla,12-Aug-21,32000,26915
JHELUM,Rasul,12-Aug-21,8851,5341
CHENAB,Jammu Tavi,12-Aug-21,-,-
CHENAB,Marala,12-Aug-21,55782,21382
CHENAB,Khanki,12-Aug-21,34085,26719
CHENAB,Qadirabad,12-Aug-21,21477,1477
CHENAB,Trimmu,12-Aug-21,21746,5646
CHENAB,Punjnad,12-Aug-21,25397,9597
RAVI,Jassar,12-Aug-21,-,5337
RAVI,Shahdara,12-Aug-21,-,22862
RAVI,Balloki,12-Aug-21,36379,7650
RAVI,Sidhnai,12-Aug-21,22666,5366
SUTLEJ,Bhakra,12-Aug-21,-,-
SUTLEJ,Sulemanki,12-Aug-21,15703,2035
SUTLEJ,Islam,12-Aug-21,1250,NIL
INDUS,Kalabagh,12-Aug-21,173384,166384
INDUS,Chashma,12-Aug-21,175630,166030
INDUS,Taunsa,12-Aug-21,169226,149114
INDUS,Guddu,12-Aug-21,154994,115684
INDUS,Sukkar,12-Aug-21,120020,62440
INDUS,Kotri,12-Aug-21,130590,95085
JHELUM,Kotli,12-Aug-21,-,3380
JHELUM,Mangla,12-Aug-21,32000,20715
JHELUM,Rasul,12-Aug-21,8851,5341
CHENAB,Jammu Tavi,12-Aug-21,-,-
CHENAB,Marala,12-Aug-21,59972,25572
CHENAB,Khanki,12-Aug-21,24971,17605
CHENAB,Qadirabad,12-Aug-21,22836,2863
CHENAB,Trimmu,12-Aug-21,18846,2746
CHENAB,Punjnad,12-Aug-21,25397,9597
RAVI,Jassar,12-Aug-21,-,5337
RAVI,Shahdara,12-Aug-21,-,22862
RAVI,Balloki,12-Aug-21,36379,7650
RAVI,Sidhnai,12-Aug-21,22666,5366
SUTLEJ,Bhakra,12-Aug-21,-,-
SUTLEJ,Sulemanki,12-Aug-21,15703,2035
SUTLEJ,Islam,12-Aug-21,1250,NIL
INDUS,Kalabagh,13-Aug-21,186166,179166
INDUS,Chashma,13-Aug-21,175567,165967
INDUS,Taunsa,13-Aug-21,169226,149114
INDUS,Guddu,13-Aug-21,148905,109793
INDUS,Sukkar,13-Aug-21,109330,53700
INDUS,Kotri,13-Aug-21,130590,95085
JHELUM,Kotli,13-Aug-21,-,3960
JHELUM,Mangla,13-Aug-21,32000,16855
JHELUM,Rasul,13-Aug-21,23215,19705
CHENAB,Jammu Tavi,13-Aug-21,-,-
CHENAB,Marala,13-Aug-21,55782,21382
CHENAB,Khanki,13-Aug-21,27294,19928
CHENAB,Qadirabad,13-Aug-21,20000,NIL
CHENAB,Trimmu,13-Aug-21,20203,4103
CHENAB,Punjnad,13-Aug-21,25397,9597
RAVI,Jassar,13-Aug-21,-,5337
RAVI,Shahdara,13-Aug-21,-,22862
RAVI,Balloki,13-Aug-21,36064,7335
RAVI,Sidhnai,13-Aug-21,22766,5366
SUTLEJ,Bhakra,13-Aug-21,-,-
SUTLEJ,Sulemanki,13-Aug-21,15703,2035
SUTLEJ,Islam,13-Aug-21,1250,NIL
INDUS,Kalabagh,13-Aug-21,186166,179166
INDUS,Chashma,13-Aug-21,176774,165759
INDUS,Taunsa,13-Aug-21,159337,131251
INDUS,Guddu,13-Aug-21,143796,104684
INDUS,Sukkar,13-Aug-21,109330,53700
INDUS,Kotri,13-Aug-21,130590,95085
JHELUM,Kotli,13-Aug-21,-,3670
JHELUM,Mangla,13-Aug-21,30000,19115
JHELUM,Rasul,13-Aug-21,19310,15800
CHENAB,Jammu Tavi,13-Aug-21,-,-
CHENAB,Marala,13-Aug-21,55782,21382
CHENAB,Khanki,13-Aug-21,29596,22194
CHENAB,Qadirabad,13-Aug-21,22836,2836
CHENAB,Trimmu,13-Aug-21,20203,4103
CHENAB,Punjnad,13-Aug-21,20688,4888
RAVI,Jassar,13-Aug-21,-,4660
RAVI,Shahdara,13-Aug-21,-,22322
RAVI,Balloki,13-Aug-21,34309,5580
RAVI,Sidhnai,13-Aug-21,22766,5366
SUTLEJ,Bhakra,13-Aug-21,-,-
SUTLEJ,Sulemanki,13-Aug-21,15703,2035
SUTLEJ,Islam,13-Aug-21,1250,-
INDUS,Kalabagh,13-Aug-21,164810,157810
INDUS,Chashma,13-Aug-21,177219,165955
INDUS,Taunsa,13-Aug-21,159337,131251
INDUS,Guddu,13-Aug-21,137350,99727
INDUS,Sukkar,13-Aug-21,109330,53700
INDUS,Kotri,13-Aug-21,130590,95085
JHELUM,Kotli,13-Aug-21,-,25420
JHELUM,Mangla,13-Aug-21,32000,21815
JHELUM,Rasul,13-Aug-21,11500,7990
CHENAB,Jammu Tavi,13-Aug-21,-,-
CHENAB,Marala,13-Aug-21,60002,25572
CHENAB,Khanki,13-Aug-21,34121,26719
CHENAB,Qadirabad,13-Aug-21,22836,2836
CHENAB,Trimmu,13-Aug-21,20203,4103
CHENAB,Punjnad,13-Aug-21,20688,4888
RAVI,Jassar,13-Aug-21,-,4660
RAVI,Shahdara,13-Aug-21,-,22862
RAVI,Balloki,13-Aug-21,34309,5580
RAVI,Sidhnai,13-Aug-21,22008,4608
SUTLEJ,Bhakra,13-Aug-21,-,-
SUTLEJ,Sulemanki,13-Aug-21,15745,2035
SUTLEJ,Islam,13-Aug-21,1250,NIL
INDUS,Kalabagh,13-Aug-21,175634,168294
INDUS,Chashma,13-Aug-21,177264,166000
INDUS,Taunsa,13-Aug-21,159337,131251
INDUS,Guddu,13-Aug-21,137350,99727
INDUS,Sukkar,13-Aug-21,109330,53700
INDUS,Kotri,13-Aug-21,130590,95085
JHELUM,Kotli,13-Aug-21,-,3670
JHELUM,Mangla,13-Aug-21,32000,29315
JHELUM,Rasul,13-Aug-21,19310,15800
CHENAB,Jammu Tavi,13-Aug-21,-,-
CHENAB,Marala,13-Aug-21,64192,29762
CHENAB,Khanki,13-Aug-21,27306,19928
CHENAB,Qadirabad,13-Aug-21,22836,2836
CHENAB,Trimmu,13-Aug-21,19356,4103
CHENAB,Punjnad,13-Aug-21,20688,7888
RAVI,Jassar,13-Aug-21,-,4660
RAVI,Shahdara,13-Aug-21,-,22322
RAVI,Balloki,13-Aug-21,34309,5580
RAVI,Sidhnai,13-Aug-21,20653,3253
SUTLEJ,Bhakra,13-Aug-21,-,-
SUTLEJ,Sulemanki,13-Aug-21,15745,2035
SUTLEJ,Islam,13-Aug-21,1250,NIL
INDUS,Kalabagh,14-Aug-21,186507,179007
INDUS,Chashma,14-Aug-21,175825,166225
INDUS,Taunsa,14-Aug-21,159337,131251
INDUS,Guddu,14-Aug-21,132870,97300
INDUS,Sukkar,14-Aug-21,98030,44215
INDUS,Kotri,14-Aug-21,130590,95085
JHELUM,Kotli,14-Aug-21,-,3380
JHELUM,Mangla,14-Aug-21,34000,20555
JHELUM,Rasul,14-Aug-21,19310,15800
CHENAB,Jammu Tavi,14-Aug-21,-,-
CHENAB,Marala,14-Aug-21,60002,25572
CHENAB,Khanki,14-Aug-21,27306,19928
CHENAB,Qadirabad,14-Aug-21,22836,2836
CHENAB,Trimmu,14-Aug-21,21870,9054
CHENAB,Punjnad,14-Aug-21,20688,7888
RAVI,Jassar,14-Aug-21,-,4660
RAVI,Shahdara,14-Aug-21,-,22322
RAVI,Balloki,14-Aug-21,34309,5580
RAVI,Sidhnai,14-Aug-21,20653,3253
SUTLEJ,Bhakra,14-Aug-21,-,-
SUTLEJ,Sulemanki,14-Aug-21,15745,2035
SUTLEJ,Islam,14-Aug-21,1250,NIL
INDUS,Kalabagh,14-Aug-21,164355,156855
INDUS,Chashma,14-Aug-21,176042,166442
INDUS,Taunsa,14-Aug-21,160798,132091
INDUS,Guddu,14-Aug-21,125692,90122
INDUS,Sukkar,14-Aug-21,95215,42005
INDUS,Kotri,14-Aug-21,130590,95085
JHELUM,Kotli,14-Aug-21,-,4810
JHELUM,Mangla,14-Aug-21,25000,19515
JHELUM,Rasul,14-Aug-21,19310,15800
CHENAB,Jammu Tavi,14-Aug-21,-,-
CHENAB,Marala,14-Aug-21,60022,25572
CHENAB,Khanki,14-Aug-21,31788,24410
CHENAB,Qadirabad,14-Aug-21,21477,1477
CHENAB,Trimmu,14-Aug-21,24088,11588
CHENAB,Punjnad,14-Aug-21,19898,7098
RAVI,Jassar,14-Aug-21,-,4154
RAVI,Shahdara,14-Aug-21,-,22322
RAVI,Balloki,14-Aug-21,34309,5580
RAVI,Sidhnai,14-Aug-21,19698,2298
SUTLEJ,Bhakra,14-Aug-21,36057,20042
SUTLEJ,Sulemanki,14-Aug-21,15745,2035
SUTLEJ,Islam,14-Aug-21,1250,-
INDUS,Kalabagh,14-Aug-21,164355,156855
INDUS,Chashma,14-Aug-21,175650,166050
INDUS,Taunsa,14-Aug-21,160798,132091
INDUS,Guddu,14-Aug-21,125692,90122
INDUS,Sukkar,14-Aug-21,93120,41460
INDUS,Kotri,14-Aug-21,130590,95085
JHELUM,Kotli,14-Aug-21,-,4240
JHELUM,Mangla,14-Aug-21,36000,21315
JHELUM,Rasul,14-Aug-21,19310,15800
CHENAB,Jammu Tavi,14-Aug-21,-,-
CHENAB,Marala,14-Aug-21,60022,25572
CHENAB,Khanki,14-Aug-21,34097,26719
CHENAB,Qadirabad,14-Aug-21,22836,2836
CHENAB,Trimmu,14-Aug-21,24088,11588
CHENAB,Punjnad,14-Aug-21,19898,7098
RAVI,Jassar,14-Aug-21,-,4154
RAVI,Shahdara,14-Aug-21,-,22322
RAVI,Balloki,14-Aug-21,34309,5580
RAVI,Sidhnai,14-Aug-21,18395,995
SUTLEJ,Bhakra,14-Aug-21,36057,20042
SUTLEJ,Sulemanki,14-Aug-21,15788,2035
SUTLEJ,Islam,14-Aug-21,1250,-
INDUS,Kalabagh,14-Aug-21,153372,146372
INDUS,Chashma,14-Aug-21,175586,165986
INDUS,Taunsa,14-Aug-21,160798,132091
INDUS,Guddu,14-Aug-21,125692,90122
INDUS,Sukkar,14-Aug-21,93120,41460
INDUS,Kotri,14-Aug-21,130590,95085
JHELUM,Kotli,14-Aug-21,-,3950
JHELUM,Mangla,14-Aug-21,33000,23815
JHELUM,Rasul,14-Aug-21,15405,11895
CHENAB,Jammu Tavi,14-Aug-21,-,-
CHENAB,Marala,14-Aug-21,64212,29762
CHENAB,Khanki,14-Aug-21,31788,24410
CHENAB,Qadirabad,14-Aug-21,28555,8555
CHENAB,Trimmu,14-Aug-21,21554,9054
CHENAB,Punjnad,14-Aug-21,19898,7098
RAVI,Jassar,14-Aug-21,-,4154
RAVI,Shahdara,14-Aug-21,-,22322
RAVI,Balloki,14-Aug-21,34309,5580
