River,Gauge Site,Date,Upstream,Downstream
Indus,Guddu Barrage,19-01-2014,24839,6639
Indus,Guddu Barrage,20-01-2014,26298,11154
Indus,Guddu Barrage,21-01-2014,31838,20928
Indus,Guddu Barrage,22-01-2014,31838,20928
Indus,Guddu Barrage,23-01-2014,31539,20629
Indus,Guddu Barrage,24-01-2014,31239,20629
Indus,Guddu Barrage,25-01-2014,32869,22839
Indus,Guddu Barrage,26-01-2014,35572,27212
Indus,Guddu Barrage,27-01-2014,31697,23139
Indus,Guddu Barrage,28-01-2014,32790,23724
Indus,Guddu Barrage,29-01-2014,32790,23724
Indus,Guddu Barrage,30-01-2014,33544,24168
Indus,Guddu Barrage,31-01-2014,34576,26210
Indus,Sukkur Barrage,01/01/2014,21595,NIL
Indus,Sukkur Barrage,01/02/2014,20485,NIL
Indus,Sukkur Barrage,01/03/2014,18950,NIL
Indus,Sukkur Barrage,01/04/2014,16985,NIL
Indus,Sukkur Barrage,01/05/2014,14645,NIL
Indus,Sukkur Barrage,01/06/2014,11790,11790
Indus,Sukkur Barrage,01/07/2014,9430,9430
Indus,Sukkur Barrage,01/08/2014,8036,8036
Indus,Sukkur Barrage,01/09/2014,7500,7500
Indus,Sukkur Barrage,01/10/2014,7500,7500
Indus,Sukkur Barrage,01/11/2014,6500,6500
Indus,Sukkur Barrage,01/12/2014,5000,5000
Indus,Sukkur Barrage,13-01-2014,4100,4100
Indus,Sukkur Barrage,14-01-2014,4100,4100
Indus,Sukkur Barrage,15-01-2014,4100,4100
Indus,Sukkur Barrage,16-01-2014,4100,4100
Indus,Sukkur Barrage,17-01-2014,4100,4100
Indus,Sukkur Barrage,18-01-2014,4100,4100
Indus,Sukkur Barrage,19-01-2014,4100,4100
Indus,Sukkur Barrage,20-01-2014,5000,5000
Indus,Sukkur Barrage,21-01-2014,6100,4700
Indus,Sukkur Barrage,22-01-2014,7360,3260
Indus,Sukkur Barrage,23-01-2014,16490,10590
Indus,Sukkur Barrage,24-01-2014,17650,11700
Indus,Sukkur Barrage,25-01-2014,18016,9766
Indus,Sukkur Barrage,26-01-2014,18016,9766
Indus,Sukkur Barrage,27-01-2014,19655,9955
Indus,Sukkur Barrage,28-01-2014,20930,10230
Indus,Sukkur Barrage,29-01-2014,21340,7990
Indus,Sukkur Barrage,30-01-2014,22306,7360
Indus,Sukkur Barrage,31-01-2014,24310,7385
Indus,Kotri Barrage,01/01/2014,3043,3043
Indus,Kotri Barrage,01/02/2014,3043,3043
Indus,Kotri Barrage,01/03/2014,3043,3043
Indus,Kotri Barrage,01/04/2014,3043,3043
Indus,Kotri Barrage,01/05/2014,3043,3043
Indus,Kotri Barrage,01/06/2014,3043,3043
Indus,Kotri Barrage,01/07/2014,2793,2793
Indus,Kotri Barrage,01/08/2014,2793,2793
Indus,Kotri Barrage,01/09/2014,2793,2793
Indus,Kotri Barrage,01/10/2014,2793,2793
Indus,Kotri Barrage,01/11/2014,3600,NIL
Indus,Kotri Barrage,01/12/2014,8320,NIL
Indus,Kotri Barrage,13-01-2014,8460,NIL
Indus,Kotri Barrage,14-01-2014,7415,NIL
Indus,Kotri Barrage,15-01-2014,6965,NIL
Indus,Kotri Barrage,16-01-2014,6815,NIL
Indus,Kotri Barrage,17-01-2014,6285,NIL
Indus,Kotri Barrage,18-01-2014,5215,NIL
Indus,Kotri Barrage,19-01-2014,4960,NIL
Indus,Kotri Barrage,20-01-2014,3965,NIL
Indus,Kotri Barrage,21-01-2014,3960,NIL
Indus,Kotri Barrage,22-01-2014,3960,NIL
Indus,Kotri Barrage,23-01-2014,3960,NIL
Indus,Kotri Barrage,24-01-2014,3960,NIL
Indus,Kotri Barrage,25-01-2014,3960,NIL
Indus,Kotri Barrage,26-01-2014,3960,NIL
Indus,Kotri Barrage,27-01-2014,4495,NIL
Indus,Kotri Barrage,28-01-2014,4495,NIL
Indus,Kotri Barrage,29-01-2014,6495,NIL
Indus,Kotri Barrage,30-01-2014,9385,NIL
Indus,Kotri Barrage,31-01-2014,9385,NIL
Indus,Kalabagh,02/01/2014,40928,40928
Indus,Kalabagh,02/02/2014,36443,36443
Indus,Kalabagh,02/03/2014,40928,40928
Indus,Kalabagh,02/04/2014,52961,52961
Indus,Kalabagh,02/05/2014,60608,60608
Indus,Kalabagh,02/06/2014,44791,44691
Indus,Kalabagh,02/07/2014,35920,33920
Indus,Kalabagh,02/08/2014,59053,56053
Indus,Kalabagh,02/09/2014,63781,60781
Indus,Kalabagh,02/10/2014,57557,54571
Indus,Kalabagh,02/11/2014,48355,44755
Indus,Kalabagh,02/12/2014,51059,46059
Indus,Kalabagh,13-02-2014,48543,43243
Indus,Kalabagh,14-02-2014,63003,57703
Indus,Kalabagh,15-02-2014,61994,56494
Indus,Kalabagh,16-02-2014,57256,51756
Indus,Kalabagh,17-02-2014,70609,64809
Indus,Kalabagh,18-02-2014,58195,52395
Indus,Kalabagh,19-02-2014,70699,63699
Indus,Kalabagh,20-02-2014,66116,59128
Indus,Kalabagh,21-02-2014,55972,48972
Indus,Kalabagh,22-02-2014,66138,59138
Indus,Kalabagh,23-02-2014,63848,56848
Indus,Kalabagh,24-02-2014,65968,58968
Indus,Kalabagh,25-02-2014,67976,60976
Indus,Kalabagh,26-02-2014,67698,60698
Indus,Kalabagh,27-02-2014,61776,54776
Indus,Kalabagh,28-02-2014,62235,55235
Indus,Chashma Barrage,02/01/2014,43000,43000
Indus,Chashma Barrage,02/02/2014,41218,48000
Indus,Chashma Barrage,02/03/2014,45222,48000
Indus,Chashma Barrage,02/04/2014,49852,48000
Indus,Chashma Barrage,02/05/2014,52785,42000
Indus,Chashma Barrage,02/06/2014,53863,42000
Indus,Chashma Barrage,02/07/2014,45000,45000
Indus,Chashma Barrage,02/08/2014,45217,43000
Indus,Chashma Barrage,02/09/2014,52032,46000
Indus,Chashma Barrage,02/10/2014,44769,46000
Indus,Chashma Barrage,02/11/2014,47538,50000
Indus,Chashma Barrage,02/12/2014,41009,50000
Indus,Chashma Barrage,13-02-2014,51109,50000
Indus,Chashma Barrage,14-02-2014,47674,51000
Indus,Chashma Barrage,15-02-2014,53217,51000
Indus,Chashma Barrage,16-02-2014,52109,51000
Indus,Chashma Barrage,17-02-2014,49891,51000
Indus,Chashma Barrage,18-02-2014,46731,51000
Indus,Chashma Barrage,19-02-2014,51000,51000
Indus,Chashma Barrage,20-02-2014,47923,51000
Indus,Chashma Barrage,21-02-2014,48949,51000
Indus,Chashma Barrage,22-02-2014,46997,51000
Indus,Chashma Barrage,23-02-2014,49148,51000
Indus,Chashma Barrage,24-02-2014,52852,51000
Indus,Chashma Barrage,25-02-2014,47074,48000
Indus,Chashma Barrage,26-02-2014,51095,48000
Indus,Chashma Barrage,27-02-2014,50486,48000
Indus,Chashma Barrage,28-02-2014,46615,48000
Indus,Taunsa Barrage,02/01/2014,37461,37461
Indus,Taunsa Barrage,02/02/2014,40600,40600
Indus,Taunsa Barrage,02/03/2014,41969,41969
Indus,Taunsa Barrage,02/04/2014,40643,40643
Indus,Taunsa Barrage,02/05/2014,44205,41530
Indus,Taunsa Barrage,02/06/2014,44928,39824
Indus,Taunsa Barrage,02/07/2014,39435,36435
Indus,Taunsa Barrage,02/08/2014,40377,35314
Indus,Taunsa Barrage,02/09/2014,40314,35314
Indus,Taunsa Barrage,02/10/2014,42620,37581
Indus,Taunsa Barrage,02/11/2014,41011,32797
Indus,Taunsa Barrage,02/12/2014,41101,32955
Indus,Taunsa Barrage,13-02-2014,40554,30560
Indus,Taunsa Barrage,14-02-2014,45346,35316
Indus,Taunsa Barrage,15-02-2014,45322,35149
Indus,Taunsa Barrage,16-02-2014,47864,37364
Indus,Taunsa Barrage,17-02-2014,51794,41268
Indus,Taunsa Barrage,18-02-2014,49410,38887
Indus,Taunsa Barrage,19-02-2014,50616,40078
Indus,Taunsa Barrage,20-02-2014,50623,40078
Indus,Taunsa Barrage,21-02-2014,50581,40078
Indus,Taunsa Barrage,22-02-2014,50612,40078
Indus,Taunsa Barrage,23-02-2014,48296,37796
Indus,Taunsa Barrage,24-02-2014,48385,37844
Indus,Taunsa Barrage,25-02-2014,49536,39036
Indus,Taunsa Barrage,26-02-2014,49553,39036
Indus,Taunsa Barrage,27-02-2014,49541,38987
Indus,Taunsa Barrage,28-02-2014,48392,37844
Indus,Guddu Barrage,02/01/2014,28883,25855
Indus,Guddu Barrage,02/02/2014,32333,29305
Indus,Guddu Barrage,02/03/2014,40363,37335
Indus,Guddu Barrage,02/04/2014,40363,37335
Indus,Guddu Barrage,02/05/2014,40363,37335
Indus,Guddu Barrage,02/06/2014,43710,40682
Indus,Guddu Barrage,02/07/2014,43710,40682
Indus,Guddu Barrage,02/08/2014,43710,40682
Indus,Guddu Barrage,02/09/2014,43710,40682
Indus,Guddu Barrage,02/10/2014,46668,43640
Indus,Guddu Barrage,02/11/2014,47266,44238
Indus,Guddu Barrage,02/12/2014,45414,42386
Indus,Guddu Barrage,13-02-2014,45034,42006
Indus,Guddu Barrage,14-02-2014,43535,40507
Indus,Guddu Barrage,15-02-2014,41998,38970
Indus,Guddu Barrage,16-02-2014,41998,38970
Indus,Guddu Barrage,17-02-2014,40807,37245
Indus,Guddu Barrage,18-02-2014,40971,37409
Indus,Guddu Barrage,19-02-2014,44240,40678
Indus,Guddu Barrage,20-02-2014,44240,40678
Indus,Guddu Barrage,21-02-2014,44709,40312
Indus,Guddu Barrage,22-02-2014,43783,39386
Indus,Guddu Barrage,23-02-2014,40649,36252
Indus,Guddu Barrage,24-02-2014,40649,36252
Indus,Guddu Barrage,25-02-2014,40649,36252
Indus,Guddu Barrage,26-02-2014,40649,36252
Indus,Guddu Barrage,27-02-2014,40649,36252
Indus,Guddu Barrage,28-02-2014,39434,35037
Indus,Sukkur Barrage,02/01/2014,24310,7385
Indus,Sukkur Barrage,02/02/2014,24880,5655
Indus,Sukkur Barrage,02/03/2014,27555,5655
Indus,Sukkur Barrage,02/04/2014,30860,6660
Indus,Sukkur Barrage,02/05/2014,34235,7635
Indus,Sukkur Barrage,02/06/2014,36060,7660
Indus,Sukkur Barrage,02/07/2014,36860,7660
Indus,Sukkur Barrage,02/08/2014,38210,7660
Indus,Sukkur Barrage,02/09/2014,38460,7660
Indus,Sukkur Barrage,02/10/2014,38710,7660
Indus,Sukkur Barrage,02/11/2014,38496,6666
Indus,Sukkur Barrage,02/12/2014,39120,5790
Indus,Sukkur Barrage,13-02-2014,39345,5790
Indus,Sukkur Barrage,14-02-2014,38360,5750
Indus,Sukkur Barrage,15-02-2014,36240,4800
Indus,Sukkur Barrage,16-02-2014,34115,4400
Indus,Sukkur Barrage,17-02-2014,34115,4400
Indus,Sukkur Barrage,18-02-2014,32007,3787
Indus,Sukkur Barrage,19-02-2014,32007,3787
Indus,Sukkur Barrage,20-02-2014,32102,3787
Indus,Sukkur Barrage,21-02-2014,34260,4600
Indus,Sukkur Barrage,22-02-2014,34260,4600
Indus,Sukkur Barrage,23-02-2014,34260,4600
Indus,Sukkur Barrage,24-02-2014,33335,4570
Indus,Sukkur Barrage,25-02-2014,32785,4570
Indus,Sukkur Barrage,26-02-2014,32785,4570
Indus,Sukkur Barrage,27-02-2014,32820,4570
Indus,Sukkur Barrage,28-02-2014,32845,4570
Indus,Kotri Barrage,02/01/2014,9120,NIL
Indus,Kotri Barrage,02/02/2014,8540,NIL
Indus,Kotri Barrage,02/03/2014,7395,NIL
Indus,Kotri Barrage,02/04/2014,7160,NIL
Indus,Kotri Barrage,02/05/2014,6260,NIL
Indus,Kotri Barrage,02/06/2014,6210,NIL
Indus,Kotri Barrage,02/07/2014,5085,NIL
Indus,Kotri Barrage,02/08/2014,5085,NIL
Indus,Kotri Barrage,02/09/2014,5005,NIL
Indus,Kotri Barrage,02/10/2014,4927,NIL
Indus,Kotri Barrage,02/11/2014,4657,NIL
Indus,Kotri Barrage,02/12/2014,4657,NIL
Indus,Kotri Barrage,13-02-2014,5595,NIL
Indus,Kotri Barrage,14-02-2014,5920,NIL
Indus,Kotri Barrage,15-02-2014,5940,NIL
Indus,Kotri Barrage,16-02-2014,5940,NIL
Indus,Kotri Barrage,17-02-2014,5380,NIL
Indus,Kotri Barrage,18-02-2014,5134,NIL
Indus,Kotri Barrage,19-02-2014,5034,NIL
Indus,Kotri Barrage,20-02-2014,4529,NIL
Indus,Kotri Barrage,21-02-2014,4065,NIL
Indus,Kotri Barrage,22-02-2014,4065,NIL
Indus,Kotri Barrage,23-02-2014,3475,NIL
Indus,Kotri Barrage,24-02-2014,3475,NIL
Indus,Kotri Barrage,25-02-2014,3425,NIL
Indus,Kotri Barrage,26-02-2014,3425,NIL
Indus,Kotri Barrage,27-02-2014,3470,NIL
Indus,Kotri Barrage,28-02-2014,3769,NIL
Indus,Kalabagh,03/01/2014,63107,56107
Indus,Kalabagh,03/02/2014,68322,61322
Indus,Kalabagh,03/03/2014,55233,48233
Indus,Kalabagh,03/04/2014,61483,54483
Indus,Kalabagh,03/05/2014,58556,51556
Indus,Kalabagh,03/06/2014,56648,49648
Indus,Kalabagh,03/07/2014,64187,57187
Indus,Kalabagh,03/08/2014,55328,48328
Indus,Kalabagh,03/09/2014,64187,57187
Indus,Kalabagh,03/10/2014,69837,62844
Indus,Kalabagh,03/11/2014,59227,53927
Indus,Kalabagh,03/12/2014,55707,50407
Indus,Kalabagh,13-03-2014,57259,51959
Indus,Kalabagh,14-03-2014,47028,41728
Indus,Kalabagh,15-03-2014,57773,51773
Indus,Kalabagh,16-03-2014,59149,53149
Indus,Kalabagh,17-03-2014,53194,47194
Indus,Kalabagh,18-03-2014,59275,53259
Indus,Kalabagh,19-03-2014,70363,64363
Indus,Kalabagh,20-03-2014,50042,44057
Indus,Kalabagh,21-03-2014,55801,48801
Indus,Kalabagh,22-03-2014,52998,45998
Indus,Kalabagh,23-03-2014,47408,40408
Indus,Kalabagh,24-03-2014,41758,34758
Indus,Kalabagh,25-03-2014,55345,48345
Indus,Kalabagh,26-03-2014,88260,81260
Indus,Kalabagh,27-03-2014,54773,47773
Indus,Kalabagh,28-03-2014,57185,50185
Indus,Kalabagh,29-03-2014,51652,44652
Indus,Kalabagh,30-03-2014,48436,41436
Indus,Kalabagh,31-03-2014,48340,41340
Indus,Chashma Barrage,03/01/2014,48148,47000
Indus,Chashma Barrage,03/02/2014,48148,47000
Indus,Chashma Barrage,03/03/2014,49074,47000
Indus,Chashma Barrage,03/04/2014,46195,47000
Indus,Chashma Barrage,03/05/2014,47097,47000
Indus,Chashma Barrage,03/06/2014,49600,47000
Indus,Chashma Barrage,03/07/2014,49097,49000
Indus,Chashma Barrage,03/08/2014,49097,49000
Indus,Chashma Barrage,03/09/2014,46447,49000
Indus,Chashma Barrage,03/10/2014,47495,49000
Indus,Chashma Barrage,03/11/2014,64695,41000
Indus,Chashma Barrage,03/12/2014,59788,43000
Indus,Chashma Barrage,13-03-2014,63266,43000
Indus,Chashma Barrage,14-03-2014,51517,43000
Indus,Chashma Barrage,15-03-2014,45937,43000
Indus,Chashma Barrage,16-03-2014,41276,43000
Indus,Chashma Barrage,17-03-2014,44969,43000
Indus,Chashma Barrage,18-03-2014,40264,43000
Indus,Chashma Barrage,19-03-2014,46706,43000
Indus,Chashma Barrage,20-03-2014,84598,43000
Indus,Chashma Barrage,21-03-2014,49886,41000
Indus,Chashma Barrage,22-03-2014,50297,42000
Indus,Chashma Barrage,23-03-2014,44261,42000
Indus,Chashma Barrage,24-03-2014,38990,42000
Indus,Chashma Barrage,25-03-2014,40445,42000
Indus,Chashma Barrage,26-03-2014,43213,37000
Indus,Chashma Barrage,27-03-2014,72271,42567
Indus,Chashma Barrage,28-03-2014,66998,64198
Indus,Chashma Barrage,29-03-2014,37761,37000
Indus,Chashma Barrage,30-03-2014,47945,43106
Indus,Chashma Barrage,31-03-2014,42573,39773
Indus,Taunsa Barrage,03/01/2014,51130,43830
Indus,Taunsa Barrage,03/02/2014,49788,42636
Indus,Taunsa Barrage,03/03/2014,48377,41361
Indus,Taunsa Barrage,03/04/2014,48401,41364
Indus,Taunsa Barrage,03/05/2014,50222,45968
Indus,Taunsa Barrage,03/06/2014,47582,43545
Indus,Taunsa Barrage,03/07/2014,47656,43545
Indus,Taunsa Barrage,03/08/2014,47601,43545
Indus,Taunsa Barrage,03/09/2014,49780,45559
Indus,Taunsa Barrage,03/10/2014,51736,46515
Indus,Taunsa Barrage,03/11/2014,47259,45416
Indus,Taunsa Barrage,03/12/2014,49545,47613
Indus,Taunsa Barrage,13-03-2014,49545,47552
Indus,Taunsa Barrage,14-03-2014,44947,43149
Indus,Taunsa Barrage,15-03-2014,44947,42826
Indus,Taunsa Barrage,16-03-2014,42768,41768
Indus,Taunsa Barrage,17-03-2014,42768,41768
Indus,Taunsa Barrage,18-03-2014,42768,41768
Indus,Taunsa Barrage,19-03-2014,41483,40483
Indus,Taunsa Barrage,20-03-2014,40281,40281
Indus,Taunsa Barrage,21-03-2014,42648,42648
Indus,Taunsa Barrage,22-03-2014,41465,41465
Indus,Taunsa Barrage,23-03-2014,41465,41465
Indus,Taunsa Barrage,24-03-2014,43832,43832
Indus,Taunsa Barrage,25-03-2014,42648,42648
Indus,Taunsa Barrage,26-03-2014,41910,40381
Indus,Taunsa Barrage,27-03-2014,41881,40381
Indus,Taunsa Barrage,28-03-2014,43393,40381
Indus,Taunsa Barrage,29-03-2014,37915,37915
Indus,Taunsa Barrage,30-03-2014,43828,43828
Indus,Taunsa Barrage,31-03-2014,49745,49745
Indus,Guddu Barrage,03/01/2014,39837,35037
Indus,Guddu Barrage,03/02/2014,39837,35037
Indus,Guddu Barrage,03/03/2014,39837,35037
Indus,Guddu Barrage,03/04/2014,38196,33396
Indus,Guddu Barrage,03/05/2014,38196,33396
Indus,Guddu Barrage,03/06/2014,39212,34412
Indus,Guddu Barrage,03/07/2014,40425,35625
Indus,Guddu Barrage,03/08/2014,40425,35625
Indus,Guddu Barrage,03/09/2014,42257,37457
Indus,Guddu Barrage,03/10/2014,43124,38324
Indus,Guddu Barrage,03/11/2014,45023,38530
Indus,Guddu Barrage,03/12/2014,41711,35218
Indus,Guddu Barrage,13-03-2014,41711,35218
Indus,Guddu Barrage,14-03-2014,44865,38372
Indus,Guddu Barrage,15-03-2014,44865,38372
Indus,Guddu Barrage,16-03-2014,44865,38372
Indus,Guddu Barrage,17-03-2014,44865,38372
Indus,Guddu Barrage,18-03-2014,41940,35447
Indus,Guddu Barrage,19-03-2014,40448,33955
Indus,Guddu Barrage,20-03-2014,38887,32394
Indus,Guddu Barrage,21-03-2014,40268,35168
Indus,Guddu Barrage,22-03-2014,43313,38213
Indus,Guddu Barrage,23-03-2014,43313,38213
Indus,Guddu Barrage,24-03-2014,43313,38213
Indus,Guddu Barrage,25-03-2014,43313,38213
Indus,Guddu Barrage,26-03-2014,42262,37162
Indus,Guddu Barrage,27-03-2014,42262,37162
Indus,Guddu Barrage,28-03-2014,44165,39065
Indus,Guddu Barrage,29-03-2014,46275,40875
Indus,Guddu Barrage,30-03-2014,46275,40875
Indus,Guddu Barrage,31-03-2014,42262,37162
Indus,Sukkur Barrage,03/01/2014,32845,4570
Indus,Sukkur Barrage,03/02/2014,32480,4530
Indus,Sukkur Barrage,03/03/2014,32530,4530
Indus,Sukkur Barrage,03/04/2014,32300,5500
Indus,Sukkur Barrage,03/05/2014,32745,8995
Indus,Sukkur Barrage,03/06/2014,32700,9950
Indus,Sukkur Barrage,03/07/2014,32600,9150
Indus,Sukkur Barrage,03/08/2014,33090,7360
Indus,Sukkur Barrage,03/09/2014,33725,7360
Indus,Sukkur Barrage,03/10/2014,35505,8335
Indus,Sukkur Barrage,03/11/2014,35880,8425
Indus,Sukkur Barrage,03/12/2014,35742,7522
Indus,Sukkur Barrage,13-03-2014,34535,6590
Indus,Sukkur Barrage,14-03-2014,33475,5580
Indus,Sukkur Barrage,15-03-2014,32080,4615
Indus,Sukkur Barrage,16-03-2014,33230,5620
Indus,Sukkur Barrage,17-03-2014,35010,6715
Indus,Sukkur Barrage,18-03-2014,34365,5645
Indus,Sukkur Barrage,19-03-2014,33005,4665
Indus,Sukkur Barrage,20-03-2014,33005,4665
Indus,Sukkur Barrage,21-03-2014,32405,4615
Indus,Sukkur Barrage,22-03-2014,31635,4565
Indus,Sukkur Barrage,23-03-2014,34020,6495
Indus,Sukkur Barrage,24-03-2014,36400,11100
Indus,Sukkur Barrage,25-03-2014,37980,11940
Indus,Sukkur Barrage,26-03-2014,37980,14280
Indus,Sukkur Barrage,27-03-2014,37255,12490
Indus,Sukkur Barrage,28-03-2014,37855,12490
Indus,Sukkur Barrage,29-03-2014,38005,11155
Indus,Sukkur Barrage,30-03-2014,38305,11155
Indus,Sukkur Barrage,31-03-2014,38155,10350
Indus,Kotri Barrage,03/01/2014,4120,NIL
Indus,Kotri Barrage,03/02/2014,4125,NIL
Indus,Kotri Barrage,03/03/2014,4125,NIL
Indus,Kotri Barrage,03/04/2014,4125,NIL
Indus,Kotri Barrage,03/05/2014,4125,NIL
Indus,Kotri Barrage,03/06/2014,4125,NIL
Indus,Kotri Barrage,03/07/2014,4080,NIL
Indus,Kotri Barrage,03/08/2014,4080,NIL
Indus,Kotri Barrage,03/09/2014,4080,NIL
Indus,Kotri Barrage,03/10/2014,4925,NIL
Indus,Kotri Barrage,03/11/2014,6730,NIL
Indus,Kotri Barrage,03/12/2014,8010,NIL
Indus,Kotri Barrage,13-03-2014,6960,NIL
Indus,Kotri Barrage,14-03-2014,6060,NIL
Indus,Kotri Barrage,15-03-2014,6060,NIL
Indus,Kotri Barrage,16-03-2014,6450,NIL
Indus,Kotri Barrage,17-03-2014,6390,NIL
Indus,Kotri Barrage,18-03-2014,5630,NIL
Indus,Kotri Barrage,19-03-2014,5100,NIL
Indus,Kotri Barrage,20-03-2014,4635,NIL
Indus,Kotri Barrage,21-03-2014,3775,NIL
Indus,Kotri Barrage,22-03-2014,3725,NIL
Indus,Kotri Barrage,23-03-2014,3725,NIL
Indus,Kotri Barrage,24-03-2014,3825,NIL
Indus,Kotri Barrage,25-03-2014,4180,NIL
Indus,Kotri Barrage,26-03-2014,4080,NIL
Indus,Kotri Barrage,27-03-2014,4080,NIL
Indus,Kotri Barrage,28-03-2014,4080,NIL
Indus,Kotri Barrage,29-03-2014,4080,NIL
Indus,Kotri Barrage,30-03-2014,4960,NIL
Indus,Kotri Barrage,31-03-2014,7320,NIL
Indus,Kalabagh,04/01/2014,45171,38171
Indus,Kalabagh,04/02/2014,39900,32900
Indus,Kalabagh,04/03/2014,38287,31271
Indus,Kalabagh,04/04/2014,47756,40740
Indus,Kalabagh,04/05/2014,40308,33308
Indus,Kalabagh,04/06/2014,34141,27141
Indus,Kalabagh,04/07/2014,43552,38052
Indus,Kalabagh,04/08/2014,60089,54589
Indus,Kalabagh,04/09/2014,47804,42320
Indus,Kalabagh,04/10/2014,67548,62068
Indus,Kalabagh,04/11/2014,48989,43489
Indus,Kalabagh,04/12/2014,49042,43558
Indus,Kalabagh,13-04-2014,41097,35097
Indus,Kalabagh,14-04-2014,50588,44588
Indus,Kalabagh,15-04-2014,59306,53306
Indus,Kalabagh,16-04-2014,41306,35306
Indus,Kalabagh,17-04-2014,41657,35657
Indus,Kalabagh,18-04-2014,88235,82235
Indus,Kalabagh,19-04-2014,75466,71266
Indus,Kalabagh,20-04-2014,70455,66276
Indus,Kalabagh,21-04-2014,53770,49070
Indus,Kalabagh,22-04-2014,52390,47690
Indus,Kalabagh,23-04-2014,61920,56720
Indus,Kalabagh,24-04-2014,80557,75357
Indus,Kalabagh,25-04-2014,72779,67579
Indus,Kalabagh,26-04-2014,57097,51897
Indus,Kalabagh,27-04-2014,77987,72487
Indus,Kalabagh,28-04-2014,83686,78186
Indus,Kalabagh,29-04-2014,77262,71762
Indus,Kalabagh,30-04-2014,91588,85188
Indus,Chashma Barrage,04/01/2014,36827,40000
Indus,Chashma Barrage,04/02/2014,31124,40000
Indus,Chashma Barrage,04/03/2014,32249,37000
Indus,Chashma Barrage,04/04/2014,37743,37000
Indus,Chashma Barrage,04/05/2014,39215,37000
Indus,Chashma Barrage,04/06/2014,43739,45000
Indus,Chashma Barrage,04/07/2014,50953,45000
Indus,Chashma Barrage,04/08/2014,64407,45000
Indus,Chashma Barrage,04/09/2014,71753,53141
Indus,Chashma Barrage,04/10/2014,73243,70943
Indus,Chashma Barrage,04/11/2014,44144,50000
Indus,Chashma Barrage,04/12/2014,44811,55000
Indus,Chashma Barrage,13-04-2014,48069,55000
Indus,Chashma Barrage,14-04-2014,47977,55000
Indus,Chashma Barrage,15-04-2014,58481,55000
Indus,Chashma Barrage,16-04-2014,52125,55000
Indus,Chashma Barrage,17-04-2014,49841,59000
Indus,Chashma Barrage,18-04-2014,51277,59000
Indus,Chashma Barrage,19-04-2014,74169,59000
Indus,Chashma Barrage,20-04-2014,76328,59000
Indus,Chashma Barrage,21-04-2014,70631,65000
Indus,Chashma Barrage,22-04-2014,64695,65000
Indus,Chashma Barrage,23-04-2014,62881,65000
Indus,Chashma Barrage,24-04-2014,71009,65000
Indus,Chashma Barrage,25-04-2014,67683,65000
Indus,Chashma Barrage,26-04-2014,58120,65000
Indus,Chashma Barrage,27-04-2014,67849,65000
Indus,Chashma Barrage,28-04-2014,83732,65000
Indus,Chashma Barrage,29-04-2014,74154,70000
Indus,Chashma Barrage,30-04-2014,81424,70000
Indus,Taunsa Barrage,04/01/2014,43828,43828
Indus,Taunsa Barrage,04/02/2014,50928,50928
Indus,Taunsa Barrage,04/03/2014,40277,40277
Indus,Taunsa Barrage,04/04/2014,45011,45011
Indus,Taunsa Barrage,04/05/2014,42644,42644
Indus,Taunsa Barrage,04/06/2014,39094,39094
Indus,Taunsa Barrage,04/07/2014,42644,42644
Indus,Taunsa Barrage,04/08/2014,40277,40277
Indus,Taunsa Barrage,04/09/2014,46194,46194
Indus,Taunsa Barrage,04/10/2014,45011,45011
Indus,Taunsa Barrage,04/11/2014,47377,47377
Indus,Taunsa Barrage,04/12/2014,48561,48561
Indus,Taunsa Barrage,13-04-2014,55776,55776
Indus,Taunsa Barrage,14-04-2014,46198,46198
Indus,Taunsa Barrage,15-04-2014,48565,48565
Indus,Taunsa Barrage,16-04-2014,53747,46679
Indus,Taunsa Barrage,17-04-2014,53824,46394
Indus,Taunsa Barrage,18-04-2014,50388,43906
Indus,Taunsa Barrage,19-04-2014,53047,46594
Indus,Taunsa Barrage,20-04-2014,55723,48869
Indus,Taunsa Barrage,21-04-2014,55805,47778
Indus,Taunsa Barrage,22-04-2014,55897,48861
Indus,Taunsa Barrage,23-04-2014,56361,48861
Indus,Taunsa Barrage,24-04-2014,61127,53595
Indus,Taunsa Barrage,25-04-2014,63793,56263
Indus,Taunsa Barrage,26-04-2014,60970,51933
Indus,Taunsa Barrage,27-04-2014,62161,53161
Indus,Taunsa Barrage,28-04-2014,60957,51932
Indus,Taunsa Barrage,29-04-2014,61147,51932
Indus,Taunsa Barrage,30-04-2014,63916,54389
Indus,Guddu Barrage,04/01/2014,43570,43570
Indus,Guddu Barrage,04/02/2014,42890,42890
Indus,Guddu Barrage,04/03/2014,43760,43760
Indus,Guddu Barrage,04/04/2014,46630,46630
Indus,Guddu Barrage,04/05/2014,46630,46630
Indus,Guddu Barrage,04/06/2014,46630,46630
Indus,Guddu Barrage,04/07/2014,45550,45550
Indus,Guddu Barrage,04/08/2014,42230,42230
Indus,Guddu Barrage,04/09/2014,42230,42230
Indus,Guddu Barrage,04/10/2014,40140,40140
Indus,Guddu Barrage,04/11/2014,40140,40140
Indus,Guddu Barrage,04/12/2014,37335,37335
Indus,Guddu Barrage,13-04-2014,37335,37335
Indus,Guddu Barrage,14-04-2014,41448,41448
Indus,Guddu Barrage,15-04-2014,44280,44280
